% Model,COMSOL_Three_Pipes_Phases_1_to_4.mph
% Version,COMSOL 6.3.0.420
% Date,"Mar 4 2026, 09:32"
% Table,c_CNN_Outlet_Phase_2 - Surface Average 2
% Time (s),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3)
6.300000000000001,-3.2446450124738916E-27,3.1244177454282255E-29,6.197271801477442E-29,5.30328913757694E-21,-1.6008326016469062E-19,9.248816927757142E-20,-3.5465527030227197E-17,-3.9127551162607073E-19,-4.566508874697288E-20,-1.526212197324868E-20,-8.973892672673476E-21,-2.443633212869196E-20,-3.9132465651896026E-20,-3.713716958302826E-20
6.4,-8.62711711931977E-27,-2.040409464490156E-28,-1.1496823605812259E-28,-1.3201603683077844E-20,-1.1213091301570564E-18,-2.1120563837938403E-19,-9.827420932005039E-19,-5.365058280443657E-19,-8.455756711521879E-19,-6.468456722878543E-20,-2.79369665533309E-19,-1.858755483583262E-19,-1.7903094190925393E-19,-1.6466082797160665E-19
6.5,-1.8936052206897094E-26,-7.444399645762983E-28,-5.465862910423647E-28,-5.661459562175177E-20,-3.1078280407569204E-18,-9.289442417607909E-19,9.536242852095019E-17,-6.152291831557357E-19,-2.5551067937277427E-18,-1.6180649485405037E-19,-8.573341755197367E-19,-5.196162332189946E-19,-4.568732276856533E-19,-4.170723633221066E-19
6.6000000000000005,1.818584173956444E-27,1.344252421243937E-27,-1.0985344935915297E-27,8.623765819237757E-20,-1.648719019852853E-17,-1.0677871165751396E-18,-1.4944803823993756E-15,-9.290854680638469E-17,-9.281961416012987E-18,4.9663046908905844E-20,-7.261366318395499E-21,-8.062923425559075E-19,-5.037996228412021E-19,-1.4677717458282552E-18
6.7,2.9706689793610733E-26,4.6843994549545164E-27,-2.7572223140469365E-27,1.517690649100431E-19,-3.9734316638873045E-17,-2.4335058175990133E-18,-3.2567167427990015E-15,-2.527209676302387E-16,-2.2320859148435414E-17,1.3519392403179845E-19,5.02982903496167E-19,-2.0280644161164726E-18,-1.1652595572006147E-18,-3.82398246490224E-18
6.800000000000001,-2.672119480979912E-26,2.7004269536150514E-27,-7.296161144169162E-27,-5.809803687431992E-19,-5.5349981691133624E-17,-9.37142955418719E-18,-2.753453967976938E-16,-3.0454161717229916E-16,-3.776022646858037E-17,-1.1066293492006604E-18,-4.685437035906197E-18,-6.044205241881621E-18,-4.3070257998161174E-18,-7.276442474012396E-18
6.9,-2.589145290981366E-25,-1.1183239265714795E-26,-1.6488862375718672E-26,-2.832970636041774E-18,-4.5834959684653165E-17,-2.622688753569427E-17,1.2365634911484728E-14,-7.285962095014519E-17,-5.168848985403251E-17,-4.877222258503725E-18,-2.0931356854355496E-17,-1.4713987607832155E-17,-1.179487111973986E-17,-1.1615889726626962E-17
7,-7.583227725332659E-25,-4.354217338597531E-26,-3.210883740045596E-26,-7.325161730260104E-18,6.309975051225084E-18,-5.734520897147496E-17,3.9582225437928404E-14,6.178358955186392E-16,-6.019407578237726E-17,-1.2378000289592662E-17,-5.3593612221681795E-17,-2.9896684301948974E-17,-2.5494568286024044E-17,-1.6633062176214268E-17
7.1000000000000005,4.379896540888424E-25,3.599531609414419E-26,-5.191244524118386E-26,-4.7921617669019423E-17,-2.340496390950883E-15,-6.733665237720132E-16,-4.417292605288909E-13,-1.1403483523897411E-14,-1.5470881582490798E-15,-4.6143754813267396E-17,-2.3499808969282084E-16,-2.707534453850292E-16,-1.5217157112417664E-16,-3.984479075952395E-16
7.2,2.357472321547667E-24,1.6598744950725385E-25,-1.3017180579010763E-25,-1.2139201491025277E-16,-4.904980935458256E-15,-1.763091676558408E-15,-1.1102971852618226E-12,-2.850991927003643E-14,-3.4728740091321355E-15,-1.1214961189636753E-16,-5.401841658924403E-16,-6.122337458360364E-16,-3.358641531753705E-16,-1.0110902737112361E-15
7.300000000000001,5.054467577445818E-25,5.213844591736633E-26,-3.5343407174309555E-25,-1.728157321077051E-16,-7.353629292501723E-16,-2.3081070686059764E-15,-6.946425608471493E-13,-1.932906987047653E-14,-2.0486782017329865E-15,-1.8675748906867055E-16,-7.385809115949796E-16,-5.398793458202132E-16,-3.3434731678216363E-16,-1.0712157484102949E-15
7.4,-9.612765509418992E-24,-5.9984747561150265E-25,-8.082463957960085E-25,-1.4727214791511962E-16,1.7120138356893968E-14,-1.289999101190021E-15,2.076713600628837E-12,4.751146614720397E-14,6.514372690646877E-15,-2.4632930385995136E-16,-5.996173975748706E-16,4.607679944971952E-16,9.460393571288872E-17,2.0452008042149359E-16
7.5,-3.249184295204164E-23,-2.084266096015337E-24,-1.5811559306447127E-24,1.0159359013758129E-17,5.5613303652194806E-14,2.3096458244141256E-15,8.47525028707984E-12,2.0338409025542657E-13,2.6005152094705945E-14,-2.6722697379998766E-16,1.072773053934431E-16,2.9041665149509394E-15,1.1932146019672265E-15,3.5994616248980256E-15
7.6000000000000005,-6.245275421759534E-23,-4.129539503304974E-24,-2.4614603949956136E-24,-1.2252205547741796E-14,-6.942170253782446E-13,-6.20715439690795E-14,-2.548090503939927E-12,-3.5423826929757965E-13,-8.750365747925043E-14,-4.961823298211947E-15,-4.9063789565799794E-14,-6.692528877251346E-14,-3.8432980068338875E-14,-3.443269108564815E-14
7.7,-1.328188351151977E-22,-8.951175081752168E-24,-5.345945005975783E-24,-3.279077749693605E-14,-1.8624957185279476E-12,-1.534224570839415E-13,2.427526161702211E-12,-5.17851406597562E-13,-1.4003531895506749E-13,-1.1445768031646445E-14,-1.2842648092403498E-13,-1.703039168685009E-13,-9.846060156185001E-14,-8.080019484798967E-14
7.800000000000001,-3.0658831485941956E-22,-2.0574096556684536E-23,-1.3482388163912223E-23,-3.6507725305723744E-14,-1.6740165622556742E-12,-1.0336445530892741E-13,1.0637841867678787E-10,2.6089639963269276E-12,3.7905512294272545E-13,-8.300338524474694E-15,-1.3255188106474555E-13,-1.3805833055200687E-13,-8.607065998539846E-14,-1.9762640489172234E-14
7.9,-6.467594226648257E-22,-4.302322765342931E-23,-3.0118568269131683E-23,1.6947822087404496E-15,1.6464266569798102E-12,2.564810995672059E-13,3.922809054340958E-10,1.1922627257447258E-11,1.980412623489585E-12,1.5893187872931986E-14,4.398892571663564E-14,1.9898485739797377E-13,9.155583455418357E-14,2.644203811637571E-13
8,-1.2163303877459843E-21,-8.032349209731398E-23,-5.850226372196107E-23,1.0691457622930165E-13,9.874040152719739E-12,1.0944928457557013E-12,9.431113048264072E-10,3.0319557694734826E-11,5.174682137960972E-12,7.25535338102022E-14,5.066248551246742E-13,1.0099990342024435E-12,5.272378719500623E-13,8.87489279283751E-13
8.1,-1.885291712914375E-21,-1.3459870375588813E-22,-8.876648386737608E-23,-6.035754106632734E-13,-1.8426126742978526E-11,-6.529276850093966E-12,7.355519342142264E-10,-3.6476725239102756E-11,-1.7439965157183056E-11,-7.707273607136079E-13,-1.750424439283446E-12,-1.0808159948740784E-12,-1.0322633599193235E-12,-3.962924647921443E-13
8.200000000000001,-3.703157698631075E-21,-2.8081693704931614E-22,-1.7188334127767153E-22,-1.4438745003323456E-12,-5.277760091543216E-11,-1.788831406239469E-11,1.5975914038029427E-9,-9.169689481179207E-11,-4.705514126023891E-11,-1.9976132669761803E-12,-3.996821775309735E-12,-1.507388339450572E-12,-2.0438966216477737E-12,5.867817988084247E-14
8.3,-8.502212270584956E-21,-6.322695065318373E-22,-4.0235926919414764E-22,-3.594324326118516E-14,1.6461959522840968E-11,-1.2314547814528005E-11,7.889165471252625E-9,1.5412417921399221E-10,-1.3844875978063517E-11,-1.423569029242888E-12,2.477038055711766E-12,1.1812263515368813E-11,4.779592153949651E-12,1.1205150946887256E-11
8.4,-1.8114739354464903E-20,-1.302247726757697E-21,-8.74700700858108E-22,5.9982578100668505E-12,2.989348964593197E-10,3.086009287012379E-11,2.39702098942233E-8,9.904516270755677E-10,1.5201680088248348E-10,3.1359405082207907E-12,2.6380760262446772E-11,5.096012108447968E-11,2.6725457034057684E-11,4.199587556981151E-11
8.5,-3.437302287595985E-20,-2.4040429122811385E-21,-1.6834140695108536E-21,1.903676810916838E-11,9.042835517814829E-10,1.3230367896817845E-10,5.4200660430375E-8,2.7067505790102545E-9,5.203558595145431E-10,1.3865450501149416E-11,7.642395005356096E-11,1.2801816588277765E-10,7.108095208586112E-11,1.0138360178223806E-10
8.6,-5.896439822809506E-20,-4.073872214028686E-21,-2.545977638469205E-21,-2.1547963857436633E-11,1.164665090443841E-9,9.95941097773872E-11,6.971897328555374E-8,4.438878162591644E-9,5.544998408348413E-10,4.4153823566212264E-12,-1.6489642491776558E-11,5.955719064532593E-11,-2.9248844784330674E-12,1.403225028904154E-11
8.700000000000001,-1.060536664177372E-19,-7.742331436002468E-21,-4.549049186215409E-21,-6.345136097368727E-11,2.1965263221177323E-9,1.9308334802056282E-10,1.1308358126172157E-7,9.199682672212068E-9,9.784183326071428E-10,1.4849480626550042E-11,-7.709694654929698E-11,1.24904724894398E-10,-3.382207499424252E-11,-1.1075408271254606E-11
8.8,-1.9618930979133376E-19,-1.5464279872369923E-20,-9.8409044187388E-21,6.510280915124867E-11,6.7859440557658135E-9,1.1126005598119118E-9,2.957843850107113E-7,2.3094115988336597E-8,3.752900375295131E-9,1.4697226518392332E-10,4.198506242073224E-10,1.030277855325705E-9,4.39038043784185E-10,6.114916507354122E-10
8.9,-3.4991981069533437E-19,-2.92945768172986E-20,-2.0569819042028767E-20,5.358907789081979E-10,1.7718995100350772E-8,3.557974911265639E-9,7.293112851843549E-7,5.22271299914305E-8,1.0838735009362459E-8,5.025882559017277E-10,1.9996016561043924E-9,3.4818936686349475E-9,1.876304135102593E-9,2.467164451943091E-9
9,-5.877936514761881E-19,-5.1288081564956076E-20,-3.888406876207467E-20,1.520688780687988E-9,3.778175626483526E-8,8.229035568495927E-9,1.5251541824344826E-6,1.0270367656195891E-7,2.41967112752728E-8,1.183501972652949E-9,5.187404735468223E-9,8.185969251517827E-9,4.738624862206719E-9,6.141374019985842E-9
9.1,-1.682952871884162E-18,-9.662945891216552E-20,-5.981664527769624E-20,2.540059625259359E-9,6.143021394625916E-8,1.0599123254498488E-8,2.5448256017732384E-6,1.5164464033980672E-7,3.7913360013542355E-8,1.4940615793942026E-9,8.474443629416711E-9,1.0480139577348752E-8,7.824137347587145E-9,9.375417412106194E-9
9.200000000000001,-3.372314986216102E-18,-1.6787669563099972E-19,-1.0123557010866095E-19,5.107642674939784E-9,1.1145960274268853E-7,1.6893045341662587E-8,4.427651271065125E-6,2.632241306552316E-7,6.726608743413586E-8,2.799437200840212E-9,1.6148934973222764E-8,1.678951860762996E-8,1.4995508513967793E-8,1.67627182925801E-8
9.3,-4.122091688638195E-18,-2.4814463397849703E-19,-1.9954166369237718E-19,1.2384828989443096E-8,2.331648717646213E-7,4.3937830970192615E-8,8.45184089524041E-6,5.741269364242507E-7,1.4600199563168794E-7,8.292666298001066E-9,3.74316766554447E-8,4.445154191124857E-8,3.431018172494399E-8,3.9166897596591423E-8
9.4,-2.3984946733167414E-18,-3.205481162116982E-19,-3.911357464662541E-19,2.7533009628483146E-8,4.7184097012255767E-7,1.0856050928029275E-7,1.5895604179229453E-5,1.2210378465628831E-6,3.07868186700834E-7,2.116678633188687E-8,8.154346656464119E-8,1.1080364505709149E-7,7.382560034411124E-8,8.745157625932389E-8
9.5,3.3322643655819832E-18,-3.682019845876441E-19,-7.124186388677016E-19,5.371357565177379E-8,8.727828469269965E-7,2.275881094121676E-7,2.8037150827962583E-5,2.340641649987151E-6,5.8661176273621E-7,4.46148347635077E-8,1.5770510258937042E-7,2.3318326361404646E-7,1.4159920773506526E-7,1.7248037521596162E-7
9.600000000000001,-3.937189429831415E-17,-1.412663310098163E-18,-1.1253961399193794E-18,7.440929305843908E-8,1.460866478290789E-6,3.645182996212682E-7,4.1868896077278994E-5,3.9130687539353254E-6,9.724888457806341E-7,8.033221475698815E-8,2.4197725166195835E-7,3.8196537068925105E-7,2.1636765424182318E-7,2.8863679677548243E-7
9.700000000000001,-1.0749211683626602E-16,-2.338609668565673E-18,-1.829552156638721E-18,1.5214667413613177E-7,2.5430027509438345E-6,6.564888035306818E-7,6.565592694788758E-5,6.680031093919073E-6,1.6809563891553627E-6,1.646978232631754E-7,4.120551613808338E-7,7.0215705757158E-7,3.675961202432206E-7,5.10559610021803E-7
9.8,-8.63032146097797E-17,7.61633405067174E-20,-3.21750467145533E-18,4.086527293773582E-7,4.587538979922257E-6,1.3807867333320793E-6,1.175854608220241E-4,1.1920585751264642E-5,3.083562741872721E-6,3.5292993842316544E-7,8.296115006337177E-7,1.4730439371025388E-6,7.394348441550846E-7,9.694953360525243E-7
9.9,1.389200010196387E-16,9.053860117615921E-18,-5.6818716667987934E-18,9.656544692746238E-7,8.062822480262182E-6,2.8146992012171253E-6,2.158447150819242E-4,2.0913789807298275E-5,5.551856252945018E-6,7.002468383780552E-7,1.6563189383083276E-6,2.9739116221236215E-6,1.476034064393241E-6,1.7966904959652457E-6
10,6.829027186904825E-16,2.7816685063258824E-17,-9.615271125098709E-18,1.9448789043204338E-6,1.3437200566999717E-5,5.235513319377479E-6,3.7862090710982327E-4,3.493870034334614E-5,9.457385271384566E-6,1.261866801268938E-6,3.053850143292383E-6,5.484045725476333E-6,2.7215440193735193E-6,3.1233916108575576E-6
10.100000000000001,1.3651433077683308E-15,7.018623036921921E-18,-1.6345571865111896E-17,3.520725628907334E-6,2.075978757026099E-5,8.3650538554251E-6,6.119688654880357E-4,5.5415385170917016E-5,1.5284568684364835E-5,2.115530691333772E-6,5.061800108272447E-6,8.86258111845415E-6,4.567223397354302E-6,4.85707094170865E-6
10.200000000000001,3.1378956332325465E-15,5.590278363195093E-18,-2.6587183609374157E-17,6.243198962532064E-6,3.2774366682894363E-5,1.380706991297619E-5,9.481320793473416E-4,9.174761272879994E-5,2.5031820334542667E-5,3.853743857676617E-6,8.467901026368163E-6,1.4889052508479189E-5,7.928114503123841E-6,7.804922956957047E-6
10.3,7.815018127142333E-15,1.891687846402249E-16,-3.9812535695984224E-17,1.0797433003343596E-5,5.3991288514019816E-5,2.466173510822912E-5,0.001444580756892697,1.5718999103924407E-4,4.134168100415587E-5,7.303871305737779E-6,1.4556031367117072E-5,2.6723345262586114E-5,1.4184042999892914E-5,1.344777748888953E-5
10.4,1.7210369221556893E-14,7.233912754661581E-16,-5.549405746304068E-17,1.7868561849490878E-5,8.892090367275747E-5,4.40292230573821E-5,0.0021587851063290526,2.6499712812449723E-4,6.685669147544224E-5,1.329327804095757E-5,2.4610069600056655E-5,4.752534474780958E-5,2.4714834550872304E-5,2.326646436979287E-5
10.5,3.313780734853541E-14,1.7738948844391402E-15,-7.310417824864242E-17,2.8141719599122874E-5,1.420735627682272E-4,7.500970737663341E-5,0.003148215335861358,4.2842363200680885E-4,1.0421939253063972E-4,2.2649329068776266E-5,3.991389419472442E-5,8.04549363311843E-5,4.090031481927269E-5,3.874181343195378E-5
10.600000000000001,4.8729037754287745E-14,1.4635764250529176E-15,-1.8052105725041023E-16,4.329038750080346E-5,2.14049378638929E-4,1.1981027709482951E-4,0.004468128868814209,6.581683568077281E-4,1.541705185586686E-4,3.4841740796519655E-5,6.151089031933419E-5,1.2888975446399297E-4,6.436910390217466E-5,5.7843566264550504E-5
10.700000000000001,9.921183946054255E-14,1.8535821312273777E-15,-3.349650925999321E-16,6.815344258602734E-5,3.2118597816359606E-4,1.8577455666446755E-4,0.006236760754789551,9.819391676870743E-4,2.3175937804066981E-4,5.333469573815891E-5,9.644039106592243E-5,2.011528591750538E-4,1.0243843314113301E-4,8.565595366005132E-5
10.8,2.4954418156263767E-13,9.016923267199732E-15,-3.3992207203627244E-16,1.0816411262734115E-4,4.915999830117064E-4,2.8370752283722784E-4,0.00860604764140851,0.0014385041892245208,3.6109137289721513E-4,8.494725805910358E-5,1.5498019678976234E-4,3.0782227419770883E-4,1.6502104506607227E-4,1.343315392556798E-4
10.9,5.646840331559106E-13,2.902661109720722E-14,1.122216701504895E-18,1.6875562539729112E-4,7.534080148527375E-4,4.244141523647893E-4,0.011727926176292173,0.002066631545999742,5.662719050488764E-4,1.364984919247631E-4,2.47408107846127E-4,4.594760232652981E-4,2.62029682206916E-4,2.1602288668866E-4
11,1.1095893633356981E-12,6.795565688548687E-14,8.846819858743371E-16,2.5536120866842375E-4,0.0011347266953561626,6.18699421998832E-4,0.015754333007061666,0.0029050893625924036,8.714063764162243E-4,2.1480746150054648E-4,3.840019245902894E-4,6.666921301111624E-4,4.033770870935888E-4,3.428825595962143E-4
11.100000000000001,1.5590448397453801E-12,7.172986798665872E-14,-9.861304156613994E-16,3.69890489656277E-4,0.0016470037632233786,8.803525093655163E-4,0.020791832554109397,0.004005432450683275,0.001282033469553684,3.232649433919368E-4,5.865923828724471E-4,9.502477040006029E-4,6.013269112618882E-4,5.216353266536314E-4
11.200000000000001,2.700115827567048E-12,9.65998317596467E-14,-3.748123744173827E-15,5.269723706646623E-4,0.0023224100650649153,0.0012420472478555324,0.026936125638860182,0.0054540597495078705,0.001825769073815291,4.733306161940331E-4,8.833999379751426E-4,0.001349805275975591,8.774903637248116E-4,7.720383056095416E-4
11.3,6.266181342204115E-12,3.141257294751411E-13,5.353345549108999E-16,7.511189920985475E-4,0.0032201468844140027,0.001742915597867382,0.03432285351048409,0.007342005574978144,0.00255983440132106,6.839268970566792E-4,0.0012942869694021809,0.0019042710024345134,0.0012558015232281027,0.0011257925837111992
11.4,1.399062039905999E-11,8.958677424038325E-13,1.9800877036166598E-14,0.0010668424943628971,0.0043994155048038665,0.0024220895197995594,0.04308765741815135,0.00976030424300598,0.0035414506641910167,9.739762031297197E-4,0.0018391158566573701,0.002652551039775746,0.0017601944685175037,0.001614599248205859
11.5,2.760681201353809E-11,2.013386051816409E-12,6.198513625416712E-14,0.001498655017862681,0.005919417209767739,0.00331870097405055,0.05336617861103191,0.012799990069503314,0.004827839074545161,0.001362400951562996,0.0025377489792445126,0.0036335515443976724,0.0024146032783387518,0.0022701593863407696
11.600000000000001,3.937356365342687E-11,2.5695407709171868E-12,1.2677010131668699E-13,0.0020613806981765975,0.007843941055814365,0.004464242823291774,0.06529954191414335,0.01652698582606551,0.006470087159374306,0.0018681324463741536,0.003458563777106549,0.0048913435463759924,0.003269931720645649,0.0031316302558659953
11.700000000000001,6.196202054239976E-11,3.720668133769274E-12,2.668066047717646E-13,0.002781248288977038,0.010234663157878481,0.00590115710914588,0.07884878524691363,0.02099563371297576,0.008524184759909261,0.002529305966404427,0.004692000167551267,0.006479710433631718,0.004395892522488475,0.004247308967956194
11.8,1.27724068329688E-10,9.018542502931533E-12,5.694845443343755E-13,0.003699876857809554,0.013147615387132496,0.007684999560438281,0.09387941950012955,0.026279597189178064,0.011054706559630182,0.0033936498910390966,0.006291014246129871,0.008452126899331334,0.005844633201257767,0.005662606389995601
11.9,2.690115926645227E-10,2.2014938240962815E-11,1.1221938177194944E-12,0.0048588854722196985,0.016638829614748708,0.009871325905994401,0.11025695556457786,0.032452539713616516,0.014126227242017215,0.004508892599663443,0.008308562108393541,0.010862067636641293,0.007668301274344057,0.007422933389368434
12,5.18176479196135E-10,4.6261629710421976E-11,2.0123243226420935E-12,0.006299893199752998,0.020764337711899516,0.012515691874639679,0.12784690433104515,0.03958812474523506,0.017803321490550507,0.005922762471662714,0.010797599849893437,0.013763007338728062,0.009919044259137881,0.009573700833458921
12.100000000000001,7.972908247861499E-10,6.69012911926732E-11,3.473583790483593E-12,0.008067515385888634,0.02562106782024586,0.015690644515405045,0.14653293057462027,0.04775901565945604,0.02217857342537674,0.007670195631326647,0.013803792170384403,0.017254980807813507,0.012649722882386121,0.012204615730907826
12.200000000000001,1.2435493128398295E-9,1.0150757831515155E-10,6.878039925065968E-12,0.010208036650758784,0.03125386408905739,0.019447717596113794,0.16604460162588958,0.05692300019844073,0.027302972320957485,0.009786620080415401,0.017368370822956093,0.021414233450259192,0.015906555328751956,0.015394513898958751
12.3,2.2119877088218755E-9,2.0227873745952345E-10,1.402062258276518E-11,0.012765579973888734,0.03764063240091997,0.023810946923780132,0.18601628220888877,0.0669814283712423,0.033178700592245626,0.012320502014520191,0.021537642483162273,0.026258555865441475,0.019731725302500655,0.01917249941790024
12.4,4.0576417781969855E-9,4.2141301500745397E-10,2.6696261619957144E-11,0.01578426833480367,0.044759278638419574,0.028804368305418184,0.20608233704765294,0.07783565018691362,0.03980794065419399,0.015320307629232135,0.026357913826556677,0.031805738652736594,0.0241674165078974,0.023567676368020818
12.5,7.135547286429859E-9,8.111086573406095E-10,4.6699886893017846E-11,0.019308224713028836,0.05258770868414188,0.03445201754804202,0.22587713086621733,0.0893870156545078,0.04719287492175526,0.018834503120142437,0.03187549152869296,0.038073572411520755,0.029255812649207357,0.028609148829609028
12.600000000000001,1.1654660439427724E-8,1.4223666847896543E-9,7.735095373676037E-11,0.023365269424092394,0.06111976540631901,0.040764785318038434,0.24495396799187896,0.10156784994879887,0.05535110472590962,0.022918822846313577,0.03810652435455659,0.045064393836598444,0.035046408787626215,0.034325652549809585
12.700000000000001,1.8630294806720657E-8,2.427453224663742E-9,1.3874635237625078E-10,0.02795050586173004,0.07027451073202827,0.04770089976873786,0.2629216582026042,0.11422195368531493,0.06421695064820704,0.027587980922064454,0.04500894604995429,0.05273653228749113,0.041522478395740144,0.04069781528142707
12.8,2.9627022199207897E-8,4.060464183812327E-9,2.578471650032461E-10,0.033058981622778705,0.07991767913212494,0.05520540293757097,0.2794978243984328,0.12711789003424115,0.07366767397945646,0.032828913175871284,0.05254174076167245,0.061041767360651075,0.04862687279490082,0.04768257911324016
12.9,4.620941442778868E-8,6.55549546908485E-9,4.616144738095038E-10,0.03868574430407537,0.08991500507746324,0.0632233368619684,0.29440008947940505,0.14002422216576302,0.08358053601046665,0.0386285554362102,0.06066389263649732,0.06993187865253057,0.05630244330645976,0.055236886134027476
13,6.994204330336234E-8,1.0146642987330768E-8,7.770093609867802E-10,0.04482584150245689,0.1001322230388985,0.07169974357936082,0.3073460763455598,0.15270951325006552,0.09383279803204649,0.04497384353155728,0.06933438582121511,0.07935864575958178,0.0644920412517686,0.06331767843256769
13.100000000000001,1.041791094395073E-7,1.5642504602098125E-8,1.2472239298269514E-9,0.051448983990604207,0.11040726788594518,0.08053187426154826,0.3181871803984458,0.16493768932512892,0.10430090530407506,0.0518436888569049,0.07845562278341564,0.08914956141650165,0.07312194675660062,0.07182742243702346
13.200000000000001,1.587544821509957E-7,2.481364525312468E-8,2.056550289989814E-9,0.05846103064571145,0.12057613908192813,0.08955170858015019,0.3270080186121071,0.17651143308845316,0.11483652939044642,0.059169828889604516,0.08784931881264943,0.09907470351851247,0.08208083792634445,0.08063379682923674
13.3,2.4495223630051923E-7,3.9337111461545006E-8,3.4435995332190384E-9,0.06576125122138643,0.13050166798841895,0.09860638132232591,0.3338760462453301,0.18725744269950378,0.12527977103799157,0.0668684385816718,0.0973534272886443,0.10899972940285568,0.09125516305177547,0.08964156207850663
13.4,3.7405644675076927E-7,6.088994974849362E-8,5.646982751258294E-9,0.0732489154712366,0.14004668596698883,0.10754302727523513,0.33885871855690125,0.19700241631774607,0.13547073099354143,0.07485569288512209,0.10680590159112804,0.11879029640677251,0.10053137042366897,0.09875547865413134
13.5,5.573511883644372E-7,9.114920663510498E-8,8.905311035851251E-9,0.08082329314886956,0.14907402437920947,0.11620878122603683,0.3420234908056065,0.20557305210264615,0.145249510003927,0.08304776675197106,0.1160446950998287,0.1283120618675041,0.10979590833279997,0.10788030702540989
13.600000000000001,8.055439879085366E-7,1.444184809734944E-7,1.3384406253913675E-8,0.08839150281394775,0.15735185432552676,0.12450335444264703,0.34358716881552137,0.21287294540213286,0.1543979110373308,0.09130779674410397,0.12497970664749079,0.13742235558890845,0.11882504181995865,0.11676289537267782
13.700000000000001,1.1699594328009798E-6,2.4930288867657914E-7,2.0303030278614666E-8,0.09585802791690076,0.1647337935144178,0.13235152431880348,0.3439178539847923,0.2189495565938489,0.1627669692402796,0.09947586856191884,0.13353911376530556,0.14599170396374694,0.12741105453797855,0.12517021101404432
13.8,1.7228071888808328E-6,4.2893175185670227E-7,3.147920421107826E-8,0.10311818554748663,0.1712108432195033,0.13963802483039867,0.3433099449333126,0.22384538138182997,0.17030063362712186,0.10743358086520094,0.14158828788067176,0.1539055592126173,0.13546442269570025,0.13303719312546866
13.9,2.5362969219871605E-6,7.064343926262048E-7,4.873094915242844E-8,0.110067292795464,0.1767740047144036,0.14624758995332499,0.3420578402809753,0.2276029154701111,0.17694285321220526,0.11506253231373476,0.1489926004209873,0.16104937355611731,0.1428956225019644,0.1402987808829098
14,3.68263829795903E-6,1.10494013309743E-6,7.387628620378916E-8,0.11660066675059094,0.18141427927273804,0.15206495366347555,0.34045593864767426,0.2302646545627272,0.18263757700987832,0.12224432156730536,0.1556174228136511,0.16730859921484423,0.14961513016561168,0.14688991346232655
