% Model,COMSOL_Three_Pipes_Phase_2.mph
% Version,COMSOL 6.3.0.420
% Date,"Feb 23 2026, 16:42"
% Table,Table 34 - c_CNN_Sensor_Phase_3
% Time (s),c_CNN_Sensor_Phase_2 (mol/m^3)
81.35000000000001,0.997461701428319
81.36,0.9974640888017037
81.37,0.9974664761750924
81.38,0.9974688635484846
81.39,0.9974712509218695
81.4,0.9974736382952657
81.41,0.9974760256686552
81.42,0.9974784130420402
81.43,0.997480800415435
81.44,0.9974831877888127
81.45,0.9974855751622075
81.46000000000001,0.9974879625355898
81.47,0.9974903499089849
81.48,0.997492737282377
81.49,0.9974951246557625
81.5,0.9974975120291473
81.51,0.9974998994025422
81.52,0.9975022867759288
81.53,0.9975046741493215
81.54,0.9975070615227136
81.55,0.9975094488961055
81.56,0.997511836269489
81.57000000000001,0.99751422364288
81.58,0.9975166110162624
81.59,0.9975189983896571
81.60000000000001,0.9975213857630421
81.61,0.997523773136432
81.62,0.997526160509829
81.63,0.9975285478832125
81.64,0.9975309352565996
81.65,0.9975333226299868
81.66,0.99753571000337
81.67,0.997538097376768
81.68,0.9975404847501558
81.69,0.9975428721235451
81.7,0.997545259496935
81.71000000000001,0.9975476468703243
81.72,0.9975500342437097
81.73,0.9975524216171029
81.74,0.9975548089904906
81.75,0.9975571963638828
81.76,0.9975595837372713
81.77,0.9975619711106574
81.78,0.9975643584840439
81.79,0.9975667458574436
81.8,0.9975691332308255
81.81,0.9975715206042152
81.82000000000001,0.9975739079776073
81.83,0.9975762953509916
81.84,0.997578682724379
81.85000000000001,0.9975810700977694
81.86,0.9975834574711527
81.87,0.9975858448445469
81.88,0.9975882322179408
81.89,0.997590619591328
81.9,0.9975930069647156
81.91,0.9975953943381141
81.92,0.9975977817114969
81.93,0.997600169084884
81.94,0.9976025564582698
81.95,0.9976049438316624
81.96000000000001,0.997607331205058
81.97,0.9976097185784338
81.98,0.9976121059518288
81.99,0.9976144933252159
82,0.9976168806986107
82.01,0.9976192680719962
82.02,0.9976216554453797
82.03,0.9976240428187794
82.04,0.9976264301921615
82.05,0.9976288175655587
82.06,0.9976312049389415
82.07000000000001,0.9976335923123327
82.08,0.997635979685717
82.09,0.9976383670591018
82.10000000000001,0.9976407544325002
82.11,0.9976431418058851
82.12,0.9976455291792681
82.13,0.9976479165526689
82.14,0.99765030392605
82.15,0.9976526912994368
82.16,0.9976550786728317
82.17,0.9976574660462192
82.18,0.99765985341961
82.19,0.9976622407929993
82.2,0.9976646281663855
82.21000000000001,0.9976670155397779
82.22,0.9976694029131727
82.23,0.997671790286556
82.24,0.9976741776599427
82.25,0.9976765650333346
82.26,0.9976789524067233
82.27,0.9976813397801072
82.28,0.9976837271534982
82.29,0.9976861145268913
82.3,0.9976885019002755
82.31,0.9976908892736697
82.32000000000001,0.997693276647062
82.33,0.9976956640204457
82.34,0.9976980513938378
82.35000000000001,0.9977004387672239
82.36,0.9977028261406148
82.37,0.9977052135140018
82.38,0.9977076008873854
82.39,0.9977099882607805
82.4,0.9977123756341688
82.41,0.9977147630075579
82.42,0.9977171503809424
82.43,0.9977195377543431
82.44,0.9977219251277176
82.45,0.9977243125011062
82.46000000000001,0.9977266998745056
82.47,0.9977290872478887
82.48,0.9977314746212815
82.49,0.9977338619946683
82.5,0.9977362493680596
82.51,0.997738636741448
82.52,0.9977410241148402
82.53,0.9977434114882348
82.54,0.9977457988616161
82.55,0.997748186235013
82.56,0.9977505736083908
82.57000000000001,0.9977529609817838
82.58,0.9977553483551769
82.59,0.997757735728565
82.60000000000001,0.9977601231019546
82.61,0.9977625104753385
82.62,0.9977648978487238
82.63,0.9977672852221199
82.64,0.9977696725955091
82.65,0.9977720599688933
82.66,0.9977744473422823
82.67,0.9977768347156687
82.68,0.9977792220890673
82.69,0.997781609462453
82.7,0.9977839968358422
82.71000000000001,0.9977863842092299
82.72,0.997788771582622
82.73,0.9977911589560101
82.74,0.9977935463293983
82.75,0.9977959337027764
82.76,0.9977983210761747
82.77,0.9978007084495634
82.78,0.9978030958229497
82.79,0.9978054831963392
82.8,0.9978078705697347
82.81,0.9978102579431131
82.82000000000001,0.9978126453165076
82.83,0.9978150326899017
82.84,0.9978174200632944
82.85000000000001,0.9978198074366798
82.86,0.9978221948100658
82.87,0.9978245821834563
82.88,0.9978269695568422
82.89,0.9978293569302392
82.9,0.9978317443036238
82.91,0.9978341316770056
82.92,0.9978365190503932
82.93,0.997838906423789
82.94,0.997841293797175
82.95,0.9978436811705685
82.96000000000001,0.9978460685439536
82.97,0.9978484559173458
82.98,0.9978508432907407
82.99,0.997853230664122
83,0.9978556180375103
83.01,0.9978580054109005
83.02,0.9978603927842866
83.03,0.9978627801576797
83.04,0.9978651675310634
83.05,0.9978675549044557
83.06,0.9978699422778468
83.07000000000001,0.9978723296512283
83.08,0.9978747170246269
83.09,0.9978771043980122
83.10000000000001,0.9978794917714089
83.11,0.9978818791447915
83.12,0.9978842665181834
83.13,0.9978866538915814
83.14,0.9978890412649607
83.15,0.9978914286383501
83.16,0.997893816011745
83.17,0.9978962033851246
83.18,0.9978985907585187
83.19,0.9979009781319023
83.2,0.9979033655052982
83.21000000000001,0.9979057528786829
83.22,0.9979081402520663
83.23,0.9979105276254586
83.24,0.9979129149988387
83.25,0.9979153023722391
83.26,0.9979176897456291
83.27,0.9979200771190235
83.28,0.9979224644924025
83.29,0.9979248518658004
83.3,0.9979272392391875
83.31,0.9979296266125703
83.32000000000001,0.9979320139859614
83.33,0.9979344013593588
83.34,0.9979367887327429
83.35000000000001,0.9979391761061279
83.36,0.997941563479518
83.37,0.9979439508529082
83.38,0.9979463382262949
83.39,0.9979487255996863
83.4,0.9979511129730773
83.41,0.9979535003464672
83.42,0.9979558877198497
83.43,0.9979582750932423
83.44,0.9979606624666307
83.45,0.9979630498400239
83.46000000000001,0.9979654372134094
83.47,0.9979678245868012
83.48,0.9979702119601886
83.49,0.9979725993335757
83.5,0.9979749867069639
83.51,0.9979773740803568
83.52,0.9979797614537486
83.53,0.9979821488271347
83.54,0.9979845362005239
83.55,0.9979869235739078
83.56,0.9979893109473057
83.57000000000001,0.9979916983206878
83.58,0.9979940856940822
83.59,0.9979964730674686
83.60000000000001,0.9979988604408545
83.61,0.9980012478142454
83.62,0.9980036351876332
83.63,0.9980060225610236
83.64,0.9980084099344116
83.65,0.9980107973078094
83.66,0.9980131846811928
83.67,0.9980155720545816
83.68,0.9980179594279677
83.69,0.9980203468013613
83.7,0.9980227341747478
83.71000000000001,0.99802512154814
83.72,0.9980275089215264
83.73,0.9980298962949107
83.74,0.9980322836683019
83.75,0.9980346710416889
83.76,0.998037058415075
83.77,0.9980394457884736
83.78,0.9980418331618655
83.79,0.998044220535252
83.8,0.9980466079086372
83.81,0.998048995282027
83.82000000000001,0.9980513826554175
83.83,0.9980537700288102
83.84,0.9980561574021917
83.85000000000001,0.9980585447755838
83.86,0.9980609321489735
83.87,0.9980633195223629
83.88,0.9980657068957459
83.89,0.9980680942691376
83.9,0.9980704816425292
83.91,0.9980728690159115
83.92,0.9980752563893055
83.93,0.9980776437626931
83.94,0.9980800311360866
83.95,0.9980824185094678
83.96000000000001,0.9980848058828642
83.97,0.9980871932562483
83.98,0.9980895806296424
83.99,0.9980919680030274
84,0.9980943553764146
84.01,0.9980967383021371
84.02,0.9980991121046806
84.03,0.9981014764422211
84.04,0.9981038309729869
84.05,0.9981061753551814
84.06,0.9981085092469968
84.07000000000001,0.9981108323066581
84.08,0.9981131441923483
84.09,0.9981154445622974
84.10000000000001,0.9981177330746948
84.11,0.9981200093877488
84.12,0.9981222731596687
84.13,0.9981245240486596
84.14,0.9981267617129347
84.15,0.9981289858106758
84.16,0.998131196000113
84.17,0.9981333919394395
84.18,0.9981355732868643
84.19,0.9981377397005929
84.2,0.9981398908388299
84.21000000000001,0.9981420263597898
84.22,0.9981441459216677
84.23,0.9981462491826644
84.24,0.9981483358010065
84.25,0.9981504054348769
84.26,0.9981524577424896
84.27,0.9981544923820554
84.28,0.9981565090117732
84.29,0.9981585072898421
84.3,0.9981604868745027
84.31,0.9981624474239126
84.32000000000001,0.9981643885963043
84.33,0.9981663100498891
84.34,0.9981682114428538
84.35000000000001,0.9981700924334095
84.36,0.9981719526797658
84.37,0.998173791840137
84.38,0.9981756095727198
84.39,0.9981774055357149
84.4,0.9981791793873248
84.41,0.9981809307857765
84.42,0.9981826593892482
84.43,0.9981843648559687
84.44,0.9981860468441308
84.45,0.9981877050119469
84.46000000000001,0.9981893390176292
84.47,0.9981909485193586
84.48,0.9981925331753522
84.49,0.998194092643829
84.5,0.9981956265829909
84.51,0.998197147643551
84.52,0.998198668704105
84.53,0.9982001897646672
84.54,0.9982017108252378
84.55,0.9982032318857913
84.56,0.9982047529463581
84.57000000000001,0.998206274006917
84.58,0.9982077950674836
84.59,0.99820931612804
84.60000000000001,0.9982108371886077
84.61,0.9982123582491612
84.62,0.9982138793097314
84.63,0.9982154003702893
84.64,0.9982169214308497
84.65,0.9982184424914203
84.66,0.9982199635519747
84.67,0.9982214846125418
84.68,0.9982230056731002
84.69,0.9982245267336688
84.7,0.9982260477942196
84.71000000000001,0.9982275688547874
84.72,0.9982290899153511
84.73,0.9982306109759088
84.74,0.9982321320364759
84.75,0.9982336530970318
84.76,0.9982351741576007
84.77,0.998236695218163
84.78,0.9982382162787274
84.79,0.9982397373392861
84.8,0.9982412583998411
84.81,0.9982427794604097
84.82000000000001,0.9982443005209715
84.83,0.998245821581531
84.84,0.9982473426420869
84.85000000000001,0.998248863702652
84.86,0.9982503847632117
84.87,0.9982519058237777
84.88,0.9982534268843352
84.89,0.9982549479449027
84.9,0.9982564690054644
84.91,0.9982579900660294
84.92,0.9982595111265927
84.93,0.9982610321871465
84.94,0.9982625532477087
84.95,0.9982640743082772
84.96000000000001,0.9982655953688379
84.97,0.998267116429404
84.98,0.9982686374899556
84.99,0.9982701585505221
85,0.9982716796110972
85.01,0.9982732006716422
85.02,0.9982747217322149
85.03,0.9982762427927703
85.04,0.9982777638533338
85.05,0.9982792849138996
85.06,0.9982808059744548
85.07000000000001,0.9982823270350119
85.08,0.9982838480955794
85.09,0.9982853691561409
85.10000000000001,0.9982868902167092
85.11,0.9982884112772742
85.12,0.9982899323378236
85.13,0.9982914533983929
85.14,0.9982929744589539
85.15,0.9982944955195241
85.16,0.9982960165800816
85.17,0.9982975376406369
85.18,0.9982990587011937
85.19,0.9983005797617597
85.2,0.9983021008223223
85.21000000000001,0.998303621882888
85.22,0.9983051429434457
85.23,0.9983066640040044
85.24,0.9983081850645739
85.25,0.9983097061251345
85.26,0.9983112271856975
85.27,0.9983127482462628
85.28,0.9983142693068157
85.29,0.9983157903673823
85.3,0.9983173114279462
85.31,0.9983188324885073
85.32000000000001,0.9983203535490657
85.33,0.9983218746096301
85.34,0.9983233956701971
85.35000000000001,0.9983249167307502
85.36,0.9983264377913201
85.37,0.9983279588518812
85.38,0.9983294799124405
85.39,0.9983310009729987
85.4,0.9983325220335635
85.41,0.9983340430941263
85.42,0.998335564154688
85.43,0.9983370852152533
85.44,0.9983386062758146
85.45,0.9983401273363746
85.46000000000001,0.9983416483969356
85.47,0.9983431694574958
85.48,0.9983446905180606
85.49,0.9983462115786228
85.5,0.9983477326391774
85.51,0.998349253699746
85.52,0.9983507747603038
85.53,0.9983522958208717
85.54,0.998353816881429
85.55,0.998355337941992
85.56,0.9983568590025584
85.57000000000001,0.9983583800631142
85.58,0.9983599011236839
85.59,0.9983614221842476
85.60000000000001,0.9983629432448042
85.61,0.9983644643053613
85.62,0.998365985365933
85.63,0.9983675064264865
85.64,0.9983690274870469
85.65,0.9983705485476095
85.66,0.9983720696081717
85.67,0.998373590668739
85.68,0.9983751117293032
85.69,0.9983766327898649
85.7,0.9983781538504277
85.71000000000001,0.9983796749109835
85.72,0.9983811959715443
85.73,0.998382717032116
85.74,0.9983842380926702
85.75,0.9983857591532276
85.76,0.99838728021379
85.77,0.9983888012743565
85.78,0.9983903223349226
85.79,0.9983918433954835
85.8,0.998393364456043
85.81,0.99839488551661
85.82000000000001,0.9983964065771652
85.83,0.9983979276377296
85.84,0.99839944869829
85.85000000000001,0.9984009697588468
85.86,0.998402490819409
85.87,0.9984040118799808
85.88,0.9984055329405452
85.89,0.9984070540011031
85.9,0.9984085750616687
85.91,0.9984100961222254
85.92,0.9984116171827891
85.93,0.9984131382433464
85.94,0.9984146593039164
85.95,0.9984161803644765
85.96000000000001,0.9984177014250365
85.97,0.9984192224856033
85.98,0.9984207435461544
85.99,0.9984222646067252
86,0.9984237856672779
86.01,0.9984253067278445
86.02,0.998426827788406
86.03,0.9984283488489706
86.04,0.9984298699095343
86.05,0.9984313909700923
86.06,0.9984329120306558
86.07000000000001,0.9984344330912164
86.08,0.9984359541517743
86.09,0.9984374752123487
86.10000000000001,0.998438996272908
86.11,0.9984405173334642
86.12,0.9984420383940228
86.13,0.998443559454593
86.14,0.9984450805151505
86.15,0.9984466015757066
86.16,0.9984481226362739
86.17,0.9984496436968323
86.18,0.9984511647573947
86.19,0.9984526858179551
86.2,0.9984542068785255
86.21000000000001,0.9984557279390881
86.22,0.998457248999644
86.23,0.9984587700602053
86.24,0.9984602911207688
86.25,0.9984618121813257
86.26,0.9984633332418934
86.27,0.9984648543024576
86.28,0.9984663753630171
86.29,0.9984678964235792
86.3,0.9984694174841425
86.31,0.9984709385447076
86.32000000000001,0.9984724596052622
86.33,0.9984739806658313
86.34,0.9984755017263843
86.35000000000001,0.9984770227869554
86.36,0.9984785438475102
86.37,0.9984800649080726
86.38,0.9984815859686337
86.39,0.9984831070292058
86.4,0.998484628089764
86.41,0.9984861491503286
86.42,0.9984876702108864
86.43,0.9984891912714523
86.44,0.998490712332018
86.45,0.9984922333925729
86.46000000000001,0.998493754453129
86.47,0.9984952755137028
86.48,0.9984967965742527
86.49,0.9984983176348167
86.5,0.9984998386953833
86.51,0.9985013597559372
86.52,0.9985028808165047
86.53,0.998504401877066
86.54,0.9985059229376397
86.55,0.998507443998195
86.56,0.9985089650587505
86.57000000000001,0.9985104861193178
86.58,0.9985120071798762
86.59,0.9985135282404435
86.60000000000001,0.9985150493010003
86.61,0.9985165703615602
86.62,0.998518091422128
86.63,0.9985196124826832
86.64,0.9985211335432467
86.65,0.998522654603815
86.66,0.9985241756643737
86.67,0.9985256967249305
86.68,0.9985272177854936
86.69,0.9985287388460602
86.7,0.998530259906621
86.71000000000001,0.9985317809671879
86.72,0.9985333020277508
86.73,0.9985348230883071
86.74,0.9985363441488664
86.75,0.9985378652094348
86.76,0.9985393862699892
86.77,0.998540907330554
86.78,0.9985424283911151
86.79,0.9985439494516763
86.8,0.998545470512245
86.81,0.9985469915728031
86.82000000000001,0.9985485126333622
86.83,0.9985500336939293
86.84,0.9985515547544914
86.85000000000001,0.9985530758150485
86.86,0.9985545968756138
86.87,0.9985561179361644
86.88,0.9985576389967361
86.89,0.9985591600573047
86.9,0.9985606811178622
86.91,0.9985622021784264
86.92,0.9985637232389821
86.93,0.9985652442995476
86.94,0.998566765360112
86.95,0.9985682864206689
86.96000000000001,0.9985698074812357
86.97,0.9985713285417934
86.98,0.9985728496023563
86.99,0.998574370662914
87,0.9985758917234788
87.01,0.9985774127840461
87.02,0.9985789338445932
87.03,0.9985804549051682
87.04,0.9985819759657242
87.05,0.9985834970262906
87.06,0.9985850180868501
87.07000000000001,0.9985865391474149
87.08,0.9985880602079715
87.09,0.9985895812685408
87.10000000000001,0.9985911023290988
87.11,0.9985926233896585
87.12,0.9985941444502267
87.13,0.9985956655107884
87.14,0.9985971865713481
87.15,0.9985987076319147
87.16,0.9986002286924747
87.17,0.9986017497530335
87.18,0.9986032708135997
87.19,0.9986047918741578
87.2,0.9986063129347174
87.21000000000001,0.9986078339952775
87.22,0.9986093550558413
87.23,0.998610876116401
87.24,0.99861239717697
87.25,0.9986139182375273
87.26,0.9986154392980915
87.27,0.998616960358659
87.28,0.9986184814192172
87.29,0.9986200024797729
87.3,0.9986215235403342
87.31,0.9986230446008977
87.32000000000001,0.998624565661461
87.33,0.9986260867220269
87.34,0.9986276077825794
87.35000000000001,0.9986291288431473
87.36,0.9986306499037083
87.37,0.9986321709642711
87.38,0.9986336920248292
87.39,0.9986352130853932
87.4,0.9986367341459661
87.41,0.9986382552065185
87.42,0.9986397762670856
87.43,0.998641297327648
87.44,0.998642818388209
87.45,0.9986443394487698
87.46000000000001,0.9986458605093345
87.47,0.9986473815698919
87.48,0.9986489026304529
87.49,0.9986504236910219
87.5,0.9986519447515831
87.51,0.9986534728988444
87.52,0.9986550145530229
87.53,0.998656568714344
87.54,0.9986581343830537
87.55,0.9986597105593944
87.56,0.998661296243608
87.57000000000001,0.9986628904359202
87.58,0.9986644921365802
87.59,0.9986661003458344
87.60000000000001,0.9986677140639231
87.61,0.9986693322910667
87.62,0.9986709540275243
87.63,0.9986725782735388
87.64,0.9986742040293369
87.65,0.9986758302951629
87.66,0.9986774560712672
87.67,0.9986790803578763
87.68,0.9986807021552361
87.69,0.9986823204635926
87.7,0.998683934283176
87.71000000000001,0.9986855426142278
87.72,0.998687144456995
87.73,0.9986887388117062
87.74,0.9986903246786178
87.75,0.9986919010579552
87.76,0.9986934669499721
87.77,0.9986950213548876
87.78,0.9986965632729707
87.79,0.9986980917044406
87.8,0.9986996056495432
87.81,0.9987011041085159
87.82000000000001,0.9987025860816096
87.83,0.9987040505690541
87.84,0.9987054965710795
87.85000000000001,0.9987069230879669
87.86,0.9987083291199097
87.87,0.9987097136671641
87.88,0.9987110757299891
87.89,0.9987124143085944
87.9,0.9987137284032412
87.91,0.9987150170141601
87.92,0.9987162791416022
87.93,0.998717513785791
87.94,0.9987187199469887
87.95,0.998719896625409
87.96000000000001,0.9987210428213107
87.97,0.9987221575349228
87.98,0.9987232397664987
87.99,0.9987242885162695
88,0.9987253027844812
88.01,0.9987262994786613
88.02,0.9987272961728316
88.03,0.9987282928669986
88.04,0.9987292895611801
88.05,0.9987302862553582
88.06,0.9987312829495321
88.07000000000001,0.9987322796437067
88.08,0.9987332763378777
88.09,0.9987342730320549
88.10000000000001,0.9987352697262227
88.11,0.9987362664203994
88.12,0.9987372631145792
88.13,0.9987382598087535
88.14,0.9987392565029208
88.15,0.9987402531970963
88.16,0.9987412498912706
88.17,0.9987422465854453
88.18,0.9987432432796253
88.19,0.9987442399738009
88.2,0.9987452366679643
88.21000000000001,0.9987462333621467
88.22,0.998747230056319
88.23,0.998748226750496
88.24,0.9987492234446683
88.25,0.998750220138851
88.26,0.9987512168330193
88.27,0.9987522135271925
88.28,0.99875321022137
88.29,0.9987542069155412
88.3,0.9987552036097193
88.31,0.998756200303892
88.32000000000001,0.9987571969980602
88.33,0.9987581936922432
88.34,0.9987591903864164
88.35000000000001,0.9987601870805863
88.36,0.9987611837747589
88.37,0.9987621804689396
88.38,0.9987631771631126
88.39,0.9987641738572908
88.4,0.9987651705514666
88.41,0.9987661672456367
88.42,0.9987671639398096
88.43,0.9987681606339868
88.44,0.9987691573281626
88.45,0.9987701540223406
88.46000000000001,0.9987711507165138
88.47,0.9987721474106892
88.48,0.9987731441048622
88.49,0.9987741407990335
88.5,0.9987751374932073
88.51,0.998776134187377
88.52,0.9987771308815544
88.53,0.998778127575729
88.54,0.998779124269906
88.55,0.9987801209640903
88.56,0.9987811176582493
88.57000000000001,0.9987821143524261
88.58,0.9987831110466051
88.59,0.9987841077407875
88.60000000000001,0.9987851044349536
88.61,0.9987861011291264
88.62,0.998787097823306
88.63,0.9987880945174716
88.64,0.9987890912116507
88.65,0.9987900879058281
88.66,0.9987910845999931
88.67,0.998792081294174
88.68,0.998793077988352
88.69,0.9987940746825255
88.7,0.9987950713766927
88.71000000000001,0.9987960680708764
88.72,0.9987970647650476
88.73,0.9987980614592257
88.74,0.9987990581533961
88.75,0.9988000548475735
88.76,0.9988010515417414
88.77,0.9988020482359188
88.78,0.9988030449300932
88.79,0.9988040416242637
88.8,0.9988050383184396
88.81,0.9988060350126112
88.82000000000001,0.9988070317067905
88.83,0.9988080284009639
88.84,0.9988090250951418
88.85000000000001,0.998810021789312
88.86,0.9988110184834921
88.87,0.9988120151776648
88.88,0.9988130118718455
88.89,0.998814008566008
88.9,0.9988150052601885
88.91,0.9988160019543619
88.92,0.998816998648535
88.93,0.9988179953427135
88.94,0.9988189920368883
88.95,0.9988199887310595
88.96000000000001,0.9988209854252277
88.97,0.9988219821194062
88.98,0.9988229788135874
88.99,0.9988239755077551
89,0.9988249722019268
89.01,0.998825968896106
89.02,0.9988269655902818
89.03,0.9988279622844496
89.04,0.9988289589786301
89.05,0.9988299556728033
89.06,0.9988309523669844
89.07000000000001,0.9988319490611496
89.08,0.9988329457553285
89.09,0.9988339424495006
89.10000000000001,0.9988349391436773
89.11,0.9988359358378531
89.12,0.9988369325320312
89.13,0.9988379292261994
89.14,0.9988389259203779
89.15,0.9988399226145518
89.16,0.9988409193087254
89.17,0.9988419160029012
89.18,0.9988429126970693
89.19,0.9988439093912442
89.2,0.9988449060854194
89.21000000000001,0.9988459027795974
89.22,0.9988468994737659
89.23,0.9988478961679438
89.24,0.9988488928621169
89.25,0.9988498895562938
89.26,0.9988508862504644
89.27,0.998851882944636
89.28,0.9988528796388215
89.29,0.9988538763329912
89.3,0.9988548730271617
89.31,0.9988558697213388
89.32000000000001,0.9988568664155131
89.33,0.998857863109692
89.34,0.998858859803861
89.35000000000001,0.998859856498041
89.36,0.9988608531922148
89.37,0.9988618498863918
89.38,0.99886284658056
89.39,0.998863843274741
89.4,0.9988648399689106
89.41,0.9988658366630913
89.42,0.9988668333572527
89.43,0.9988678300514372
89.44,0.9988688267456088
89.45,0.9988698234397901
89.46000000000001,0.9988708201339593
89.47,0.9988718168281292
89.48,0.9988728135223053
89.49,0.9988738102164806
89.5,0.9988748069106556
89.51,0.9988758036048327
89.52,0.9988768002990028
89.53,0.9988777969931839
89.54,0.9988787936873524
89.55,0.9988797903815272
89.56,0.9988807870757096
89.57000000000001,0.9988817837698735
89.58,0.9988827804640515
89.59,0.9988837771582205
89.60000000000001,0.9988847738524027
89.61,0.9988857705465739
89.62,0.9988867672407522
89.63,0.9988877639349273
89.64,0.9988887606290965
89.65,0.9988897573232712
89.66,0.9988907540174495
89.67,0.9988917507116191
89.68,0.9988927474057954
89.69,0.998893744099973
89.7,0.9988947407941439
89.71000000000001,0.9988957374883191
89.72,0.9988967341824925
89.73,0.9988977308766737
89.74,0.9988987275708472
89.75,0.9988997242650246
89.76,0.9989007209591929
89.77,0.9989017176533715
89.78,0.9989027143475441
89.79,0.9989037110417182
89.8,0.9989047077358914
89.81,0.9989057044300649
89.82000000000001,0.998906701124239
89.83,0.9989076978184082
89.84,0.998908694512582
89.85000000000001,0.9989096912067651
89.86,0.9989106879009425
89.87,0.9989116845951126
89.88,0.9989126812892906
89.89,0.9989136779834613
89.9,0.9989146746776367
89.91,0.9989156713718156
89.92,0.9989166680659795
89.93,0.9989176647601606
89.94,0.9989186614543267
89.95,0.9989196581485074
89.96000000000001,0.9989206548426828
89.97,0.9989216515368644
89.98,0.9989226482310252
89.99,0.9989236449252005
90,0.9989246416193872
90.01,0.9989256383135584
90.02,0.9989266350077273
90.03,0.9989276317019113
90.04,0.9989286283960788
90.05,0.9989296250902542
90.06,0.9989306217844268
90.07000000000001,0.9989316184785989
90.08,0.9989326151727734
90.09,0.9989336118669496
90.10000000000001,0.9989346085611284
90.11,0.9989356052553029
90.12,0.9989366019494659
90.13,0.9989375986436461
90.14,0.9989385953378199
90.15,0.9989395920319953
90.16,0.9989405887261724
90.17,0.9989415854203556
90.18,0.9989425821145215
90.19,0.9989435788086898
90.2,0.9989445755028695
90.21000000000001,0.9989455721970447
90.22,0.9989465688912199
90.23,0.9989475655853981
90.24,0.9989485622795722
90.25,0.9989495589737394
90.26,0.998950555667917
90.27,0.998951552362093
90.28,0.9989525490562673
90.29,0.9989535457504403
90.3,0.9989545424446137
90.31,0.9989555391387916
90.32000000000001,0.998956535832964
90.33,0.9989575325271409
90.34,0.9989585292213087
90.35000000000001,0.998959525915491
90.36,0.9989605226096586
90.37,0.9989615193038387
90.38,0.9989625159980107
90.39,0.9989635126921885
90.4,0.998964509386356
90.41,0.9989655060805267
90.42,0.99896650277471
90.43,0.9989674994688859
90.44,0.998968496163057
90.45,0.9989694928572275
90.46000000000001,0.9989704895514109
90.47,0.9989714862455807
90.48,0.9989724829397567
90.49,0.9989734796339297
90.5,0.9989744763281015
90.51,0.998975473022275
90.52,0.9989764697164512
90.53,0.9989774664106286
90.54,0.9989784631048
90.55,0.9989794597989797
90.56,0.9989804564931551
90.57000000000001,0.9989814531873277
90.58,0.9989824498815004
90.59,0.9989834465756766
90.60000000000001,0.9989844432698507
90.61,0.9989854399640301
90.62,0.9989864366582
90.63,0.9989874333523773
90.64,0.9989884300465467
90.65,0.9989894267407188
90.66,0.9989904234349034
90.67,0.9989914201290695
90.68,0.9989924168232458
90.69,0.998993413517415
90.7,0.9989944102116025
90.71000000000001,0.9989954069057704
90.72,0.9989964035999411
90.73,0.9989974002941182
90.74,0.9989983969882905
90.75,0.9989993936824686
90.76,0.9990003903766331
90.77,0.9990013870708278
90.78,0.9990023837649925
90.79,0.9990033804591733
90.8,0.9990043771533371
90.81,0.9990053738475042
90.82000000000001,0.9990063705416878
90.83,0.9990073672358608
90.84,0.9990083639300368
90.85000000000001,0.9990093606242093
90.86,0.9990103573183838
90.87,0.9990113540125588
90.88,0.9990123507067385
90.89,0.9990133474009073
90.9,0.9990143440950872
90.91,0.9990153407892636
90.92,0.9990163374834259
90.93,0.9990173341776104
90.94,0.9990183308717836
90.95,0.9990193275659633
90.96000000000001,0.9990203242601308
90.97,0.9990213209543064
90.98,0.999022317648479
90.99,0.9990233143426511
91,0.9990243110368283
91.01,0.9990253077310031
91.02,0.9990263044251735
91.03,0.9990273011193493
91.04,0.9990282978135268
91.05,0.9990292945076948
91.06,0.9990302912018777
91.07000000000001,0.9990312878960524
91.08,0.9990322845902276
91.09,0.9990332812843961
91.10000000000001,0.9990342779785744
91.11,0.9990352746727482
91.12,0.9990362713669163
91.13,0.999037268061098
91.14,0.9990382647552721
91.15,0.9990392614494438
91.16,0.99904025814362
91.17,0.9990412548378036
91.18,0.9990422515319743
91.19,0.9990432482261371
91.2,0.9990442449203188
91.21000000000001,0.9990452416144883
91.22,0.9990462383086619
91.23,0.9990472350028412
91.24,0.9990482316970128
91.25,0.9990492283911916
91.26,0.9990502250853639
91.27,0.999051221779539
91.28,0.9990522184737195
91.29,0.9990532151678803
91.3,0.9990542118620653
91.31,0.999055208556243
91.32000000000001,0.99905620525041
91.33,0.9990572019445885
91.34,0.9990581986387638
91.35000000000001,0.9990591953329356
91.36,0.999060192027111
91.37,0.9990611887212819
91.38,0.9990621854154562
91.39,0.9990631821096363
91.4,0.9990641788038104
91.41,0.9990651754979781
91.42,0.9990661721921622
91.43,0.9990671688863363
91.44,0.9990681655805138
91.45,0.9990691622746837
91.46000000000001,0.9990701589688578
91.47,0.9990711556630388
91.48,0.9990721523572018
91.49,0.9990731490513837
91.5,0.9990741457455538
91.51,0.999075129549458
91.52,0.9990760880118834
91.53,0.9990770217914025
91.54,0.999077931546612
91.55,0.9990788179360804
91.56,0.9990796816184031
91.57000000000001,0.9990805232521459
91.58,0.9990813434959128
91.59,0.9990821430082724
91.60000000000001,0.9990829224478042
91.61,0.9990836824731135
91.62,0.9990844237427517
91.63,0.9990851469153276
91.64,0.9990858526494054
91.65,0.9990865416035766
91.66,0.9990872144364189
91.67,0.9990878718065198
91.68,0.9990885143724739
91.69,0.9990891427928392
91.7,0.9990897577262117
91.71000000000001,0.9990903598311827
91.72,0.9990909497663165
91.73,0.999091528190201
91.74,0.9990920957614218
