% Model,COMSOL_Three_Pipes_Phase_2.mph
% Version,COMSOL 6.3.0.420
% Date,"Feb 21 2026, 16:01"
% Table,Table 1 - c_Sensor
% Time (s),c_CNN (mol/m^3)
83.29,0.995863381505761
83.3,0.9958692039884661
83.31,0.9958750264711849
83.32000000000001,0.9958808489539026
83.33,0.9958866714366129
83.34,0.9958924939193242
83.35000000000001,0.9958983164020406
83.36,0.9959041388847594
83.37,0.9959099613674721
83.38,0.9959157838501881
83.39,0.9959216063328996
83.4,0.9959274288156157
83.41,0.9959332512983272
83.42,0.9959390737810453
83.43,0.9959448962637653
83.44,0.9959507187464717
83.45,0.9959565412291885
83.46000000000001,0.995962363711897
83.47,0.9959681861946227
83.48,0.9959740086773297
83.49,0.9959798311600474
83.5,0.995985653642769
83.51,0.9959914761254804
83.52,0.9959972986082045
83.53,0.9960031210909086
83.54,0.9960089435736207
83.55,0.9960147660563397
83.56,0.9960205885390496
83.57000000000001,0.996026411021764
83.58,0.9960322335044828
83.59,0.9960380559871966
83.60000000000001,0.9960438784699092
83.61,0.9960497009526283
83.62,0.9960555234353485
83.63,0.9960613459180503
83.64,0.9960671684007723
83.65,0.996072990883485
83.66,0.9960788133661954
83.67,0.9960846358489128
83.68,0.9960904583316313
83.69,0.9960962808143449
83.7,0.9961021032970567
83.71000000000001,0.9961079257797728
83.72,0.9961137482624898
83.73,0.9961195707452001
83.74,0.9961253932279204
83.75,0.996131215710632
83.76,0.9961370381933479
83.77,0.996142860676057
83.78,0.9961486831587745
83.79,0.9961545056414911
83.8,0.9961603281242046
83.81,0.9961661506069213
83.82000000000001,0.9961719730896409
83.83,0.9961777955723503
83.84,0.9961836180550683
83.85000000000001,0.9961894405377765
83.86,0.9961952630204959
83.87,0.996201085503214
83.88,0.9962069079859259
83.89,0.9962127304686351
83.9,0.9962185529513601
83.91,0.9962243754340724
83.92,0.9962301979167856
83.93,0.996236020399492
83.94,0.9962418428822142
83.95,0.9962476653649239
83.96000000000001,0.9962534878476372
83.97,0.9962593103303559
83.98,0.9962651328130717
83.99,0.9962709552957855
84,0.9962767777785061
84.01,0.9962826002612127
84.02,0.9962884227439315
84.03,0.9962942452266436
84.04,0.9963000677093561
84.05,0.996305890192073
84.06,0.9963117126747929
84.07000000000001,0.9963175351574997
84.08,0.9963233576402146
84.09,0.9963291801229289
84.10000000000001,0.9963350026056454
84.11,0.9963408250883659
84.12,0.9963466475710796
84.13,0.9963524700537973
84.14,0.9963582925365155
84.15,0.9963641150192266
84.16,0.9963699375019344
84.17,0.9963757599846543
84.18,0.9963815824673662
84.19,0.996387404950086
84.2,0.9963932274327968
84.21000000000001,0.996399049915514
84.22,0.9964048723982303
84.23,0.9964106948809435
84.24,0.996416517363656
84.25,0.9964223398463686
84.26,0.9964281623290906
84.27,0.9964339848118017
84.28,0.9964398072945168
84.29,0.9964455447476401
84.3,0.9964491098049842
84.31,0.9964526748623246
84.32000000000001,0.9964562399196769
84.33,0.9964598049770292
84.34,0.9964633700343665
84.35000000000001,0.9964669350917138
84.36,0.9964705001490655
84.37,0.9964740652064126
84.38,0.9964776302637576
84.39,0.9964811953211026
84.4,0.9964847603784521
84.41,0.9964883254358019
84.42,0.9964918904931455
84.43,0.9964954555504947
84.44,0.9964990206078345
84.45,0.9965025856651802
84.46000000000001,0.9965061507225262
84.47,0.9965097157798765
84.48,0.9965132808372159
84.49,0.99651684589457
84.5,0.9965204109519191
84.51,0.9965239760092649
84.52,0.9965275410666178
84.53,0.9965311061239552
84.54,0.9965346711813096
84.55,0.996538236238651
84.56,0.9965418012959988
84.57000000000001,0.9965453663533401
84.58,0.9965489314106862
84.59,0.9965524964680361
84.60000000000001,0.9965560615253819
84.61,0.9965596265827328
84.62,0.996563191640074
84.63,0.9965667566974172
84.64,0.9965703217547676
84.65,0.9965738868121182
84.66,0.9965774518694559
84.67,0.9965810169268161
84.68,0.9965845819841561
84.69,0.9965881470415031
84.7,0.9965917120988563
84.71000000000001,0.9965952771561936
84.72,0.9965988422135393
84.73,0.9966024072708893
84.74,0.9966059723282367
84.75,0.9966095373855848
84.76,0.9966131024429201
84.77,0.9966166675002748
84.78,0.9966202325576156
84.79,0.9966237976149693
84.8,0.9966273626723132
84.81,0.9966309277296587
84.82000000000001,0.9966344927870074
84.83,0.9966380578443533
84.84,0.9966416229017029
84.85000000000001,0.9966451879590483
84.86,0.9966487530163981
84.87,0.9966523180737361
84.88,0.9966558831310869
84.89,0.9966594481884361
84.9,0.9966630132457839
84.91,0.996666578303124
84.92,0.9966701433604753
84.93,0.9966737084178175
84.94,0.9966772734751709
84.95,0.9966808385325078
84.96000000000001,0.9966844035898592
84.97,0.9966879686472113
84.98,0.9966915337045505
84.99,0.9966950987618971
85,0.996698663819241
85.01,0.9967022288765895
85.02,0.9967057939339364
85.03,0.9967093589912902
85.04,0.9967129240486292
85.05,0.9967164891059836
85.06,0.9967200541633209
85.07000000000001,0.9967236192206764
85.08,0.9967271842780139
85.09,0.9967307493353652
85.10000000000001,0.9967343143927142
85.11,0.9967378794500604
85.12,0.9967414445074019
85.13,0.9967450095647552
85.14,0.9967485746220972
85.15,0.9967521396794508
85.16,0.9967557047367905
85.17,0.9967592697941362
85.18,0.9967628348514782
85.19,0.996766399908832
85.2,0.9967699649661822
85.21000000000001,0.9967735300235241
85.22,0.9967770950808759
85.23,0.9967806601382166
85.24,0.9967842251955615
85.25,0.9967877902529125
85.26,0.9967913553102598
85.27,0.9967949203675999
85.28,0.9967984854249538
85.29,0.9968020504822966
85.3,0.9968056155396441
85.31,0.9968091805969925
85.32000000000001,0.9968127456543344
85.33,0.9968163107116732
85.34,0.9968198757690312
85.35000000000001,0.9968234408263813
85.36,0.9968270058837299
85.37,0.9968305709410754
85.38,0.996834135998415
85.39,0.9968377010557611
85.4,0.9968412661131111
85.41,0.9968448311704553
85.42,0.9968483962277974
85.43,0.9968519612851504
85.44,0.9968555263424881
85.45,0.9968590913998369
85.46000000000001,0.9968626564571905
85.47,0.9968662215145362
85.48,0.9968697865718814
85.49,0.9968733516292332
85.5,0.9968769166865764
85.51,0.9968804817439222
85.52,0.9968840468012652
85.53,0.9968876118586144
85.54,0.996891176915957
85.55,0.9968947419733151
85.56,0.9968983070306553
85.57000000000001,0.9969018720879975
85.58,0.9969054371453461
85.59,0.9969090022026972
85.60000000000001,0.9969125672600438
85.61,0.9969161323173942
85.62,0.9969196973747376
85.63,0.9969232624320867
85.64,0.9969268274894285
85.65,0.9969303925467686
85.66,0.9969339576041234
85.67,0.9969375226614666
85.68,0.9969410877188203
85.69,0.9969446527761638
85.7,0.9969482178335025
85.71000000000001,0.9969517828908568
85.72,0.9969553479482026
85.73,0.9969589130055452
85.74,0.996962478062897
85.75,0.996966043120239
85.76,0.996969608177589
85.77,0.9969731732349367
85.78,0.9969767382922811
85.79,0.9969803033496244
85.8,0.9969838684069686
85.81,0.9969874334643285
85.82000000000001,0.9969909985216661
85.83,0.9969945635790208
85.84,0.9969981286363646
85.85000000000001,0.9970016936937082
85.86,0.997005258751055
85.87,0.9970088238083987
85.88,0.9970123888657507
85.89,0.9970159539230865
85.9,0.9970195189804395
85.91,0.9970230840377879
85.92,0.9970266490951316
85.93,0.9970302141524826
85.94,0.9970337792098277
85.95,0.9970373442671755
85.96000000000001,0.9970409093245202
85.97,0.9970444743818623
85.98,0.9970480394392103
85.99,0.9970516044965638
86,0.9970551695539058
86.01,0.9970587346112573
86.02,0.9970622996685964
86.03,0.9970658647259446
86.04,0.9970694297832899
86.05,0.9970729948406377
86.06,0.9970765598979867
86.07000000000001,0.9970801249553429
86.08,0.9970836900126832
86.09,0.9970872550700218
86.10000000000001,0.9970908201273722
86.11,0.9970943851847147
86.12,0.9970979502420659
86.13,0.997101515299416
86.14,0.9971050803567623
86.15,0.9971086454141062
86.16,0.9971122104714527
86.17,0.9971157755287995
86.18,0.9971193405861475
86.19,0.99712290564349
86.2,0.9971264707008374
86.21000000000001,0.9971300357581828
86.22,0.9971336008155284
86.23,0.9971371658728804
86.24,0.9971407309302217
86.25,0.9971442959875723
86.26,0.9971478610449226
86.27,0.9971514261022656
86.28,0.9971549911596087
86.29,0.9971585562169681
86.3,0.9971621212743105
86.31,0.9971656863316518
86.32000000000001,0.9971692513889965
86.33,0.9971728164463413
86.34,0.9971763815036899
86.35000000000001,0.9971799465610361
86.36,0.9971835116183801
86.37,0.99718707667573
86.38,0.9971906417330781
86.39,0.9971942067904208
86.4,0.9971977718477703
86.41,0.997201336905114
86.42,0.9972049019624646
86.43,0.9972084670198084
86.44,0.997212032077159
86.45,0.9972155971345079
86.46000000000001,0.9972191621918497
86.47,0.9972227272491949
86.48,0.997226292306536
86.49,0.9972298573638858
86.5,0.9972334224212405
86.51,0.9972369874785832
86.52,0.9972405525359302
86.53,0.9972441175932791
86.54,0.997247682650621
86.55,0.9972512477079664
86.56,0.9972548127653174
86.57000000000001,0.9972583778226649
86.58,0.9972619428800126
86.59,0.9972655079373569
86.60000000000001,0.9972690729947039
86.61,0.9972726380520569
86.62,0.9972762031093942
86.63,0.9972797681667451
86.64,0.9972833332240906
86.65,0.9972868982814325
86.66,0.9972904633387777
86.67,0.9972940283961218
86.68,0.9972975934534793
86.69,0.9973011585108219
86.7,0.9973047235681702
86.71000000000001,0.9973082886255251
86.72,0.9973118536828602
86.73,0.9973154187402107
86.74,0.9973189837975539
86.75,0.9973225488548951
86.76,0.9973261139122425
86.77,0.9973296789696022
86.78,0.9973332440269456
86.79,0.9973368090842907
86.8,0.9973403741416359
86.81,0.9973439391989761
86.82000000000001,0.9973475042563352
86.83,0.997351069313674
86.84,0.9973546343710267
86.85000000000001,0.9973581994283656
86.86,0.9973617644857177
86.87,0.9973653295430561
86.88,0.9973688946004033
86.89,0.9973724596577479
86.9,0.9973760247150999
86.91,0.9973795897724445
86.92,0.9973831548297978
86.93,0.9973867198871424
86.94,0.9973902849444841
86.95,0.9973938500018308
86.96000000000001,0.9973974150591806
86.97,0.997400980116531
86.98,0.9974045451738758
86.99,0.9974081102312284
87,0.9974116752885643
87.01,0.997415240345916
87.02,0.9974188054032598
87.03,0.9974223704606072
87.04,0.9974259355179573
87.05,0.9974295005752929
87.06,0.9974330656326463
87.07000000000001,0.9974366306899941
87.08,0.9974401957473392
87.09,0.9974437608046803
87.10000000000001,0.9974473258620369
87.11,0.9974508909193797
87.12,0.9974544559767311
87.13,0.9974580210340719
87.14,0.9974615860914192
87.15,0.9974651511487671
87.16,0.9974687162061152
87.17,0.9974722812634572
87.18,0.9974758463208
87.19,0.99747941137815
87.2,0.9974829764355025
87.21000000000001,0.9974865414928442
87.22,0.9974901065501889
87.23,0.9974936716075377
87.24,0.9974972366648858
87.25,0.997500801722231
87.26,0.9975043667795812
87.27,0.997507931836926
87.28,0.9975114968942719
87.29,0.9975150619516144
87.3,0.9975186270089659
87.31,0.9975221920663117
87.32000000000001,0.9975257571236598
87.33,0.9975293221810011
87.34,0.997532887238347
87.35000000000001,0.9975364522957023
87.36,0.9975400173530463
87.37,0.9975435824103989
87.38,0.9975471474677382
87.39,0.9975507125250839
87.4,0.9975542775824333
87.41,0.9975578426397719
87.42,0.9975614076971215
87.43,0.9975649727544716
87.44,0.9975685378118158
87.45,0.9975721028691606
87.46000000000001,0.9975756679265133
87.47,0.9975792329838523
87.48,0.9975825864356047
87.49,0.9975843097005739
87.5,0.9975860329655548
87.51,0.9975877562305302
87.52,0.9975894794955025
87.53,0.997591202760481
87.54,0.9975929260254545
87.55,0.9975946492904265
87.56,0.9975963725554144
87.57000000000001,0.9975980958203858
87.58,0.997599819085357
87.59,0.9976015423503345
87.60000000000001,0.9976032656153138
87.61,0.9976049888802948
87.62,0.9976067121452669
87.63,0.9976084354102375
87.64,0.9976101586752167
87.65,0.9976118819401942
87.66,0.9976136052051725
87.67,0.9976153284701438
87.68,0.9976170517351153
87.69,0.9976187750000934
87.7,0.9976204982650644
87.71000000000001,0.9976222215300469
87.72,0.9976239447950216
87.73,0.9976256680600025
87.74,0.9976273913249774
87.75,0.9976291145899492
87.76,0.997630837854926
87.77,0.9976325611198987
87.78,0.997634284384875
87.79,0.9976360076498568
87.8,0.99763773091483
87.81,0.9976394541798077
87.82000000000001,0.997641177444787
87.83,0.9976429007097564
87.84,0.9976446239747341
87.85000000000001,0.9976463472397117
87.86,0.9976480705046881
87.87,0.997649793769659
87.88,0.9976515170346429
87.89,0.997653240299613
87.9,0.99765496356459
87.91,0.99765668682957
87.92,0.9976584100945446
87.93,0.9976601333595164
87.94,0.9976618566244965
87.95,0.9976635798894746
87.96000000000001,0.9976653031544492
87.97,0.9976670264194228
87.98,0.9976687496844002
87.99,0.9976704729493776
88,0.9976721962143488
88.01,0.9976739194793269
88.02,0.9976756427443123
88.03,0.9976773660092791
88.04,0.9976790892742563
88.05,0.9976808125392381
88.06,0.9976825358042022
88.07000000000001,0.9976842590691808
88.08,0.9976859823341614
88.09,0.99768770559913
88.10000000000001,0.9976894288641079
88.11,0.997691152129085
88.12,0.997692875394059
88.13,0.9976945986590361
88.14,0.9976963219240077
88.15,0.9976980451889882
88.16,0.9976997684539669
88.17,0.997701491718941
88.18,0.9977032149839207
88.19,0.9977049382488907
88.2,0.9977066615138684
88.21000000000001,0.9977083847788446
88.22,0.9977101080438182
88.23,0.9977118313087915
88.24,0.9977135545737783
88.25,0.9977152778387541
88.26,0.9977170011037282
88.27,0.9977187243686976
88.28,0.9977204476336751
88.29,0.997722170898654
88.3,0.9977238941636274
88.31,0.9977256174286036
88.32000000000001,0.9977273406935795
88.33,0.997729063958555
88.34,0.997730787223528
88.35000000000001,0.9977325104885112
88.36,0.9977342337534837
88.37,0.9977359570184582
88.38,0.9977376802834386
88.39,0.9977394035484157
88.4,0.997741126813392
88.41,0.9977428500783619
88.42,0.9977445733433431
88.43,0.9977462966083119
88.44,0.9977480198732961
88.45,0.9977497431382696
88.46000000000001,0.9977514664032509
88.47,0.9977531896682191
88.48,0.9977549129331975
88.49,0.9977566361981738
88.5,0.9977583594631536
88.51,0.997760082728126
88.52,0.9977618059931038
88.53,0.997763529258078
88.54,0.9977652525230496
88.55,0.9977669757880291
88.56,0.9977686990530042
88.57000000000001,0.9977704223179789
88.58,0.9977721455829582
88.59,0.9977738688479301
88.60000000000001,0.9977755921129086
88.61,0.9977773153778828
88.62,0.997779038642864
88.63,0.9977807619078384
88.64,0.9977824851728163
88.65,0.9977842084377878
88.66,0.9977859317027685
88.67,0.9977876549677397
88.68,0.9977893782327185
88.69,0.9977911014976986
88.7,0.9977928247626686
88.71000000000001,0.9977945480276514
88.72,0.9977962712926238
88.73,0.9977979945575969
88.74,0.997799717822573
88.75,0.9978014410875495
88.76,0.9978031643525218
88.77,0.9978048876175027
88.78,0.997806610882482
88.79,0.9978083341474501
88.8,0.9978100574124263
88.81,0.9978117806773997
88.82000000000001,0.9978135039423748
88.83,0.9978152272073587
88.84,0.9978169504723298
88.85000000000001,0.9978186737373064
88.86,0.9978203970022781
88.87,0.997822120267258
88.88,0.9978238435322418
88.89,0.9978255667972086
88.9,0.9978272900621882
88.91,0.9978290133271621
88.92,0.9978307365921341
88.93,0.9978324598571172
88.94,0.9978341831220909
88.95,0.9978359063870698
88.96000000000001,0.997837629652046
88.97,0.9978393529170173
88.98,0.9978410761819911
88.99,0.9978427994469695
89,0.9978445227119443
89.01,0.9978462459769262
89.02,0.9978479692418987
89.03,0.997849692506876
89.04,0.9978514157718542
89.05,0.9978531390368286
89.06,0.9978548623018089
89.07000000000001,0.9978565855667855
89.08,0.9978583088317559
89.09,0.9978600320967324
89.10000000000001,0.9978617553617074
89.11,0.9978634786266857
89.12,0.997865201891661
89.13,0.997866925156642
89.14,0.9978686484216
89.15,0.9978703716865893
89.16,0.997872094951569
89.17,0.9978738182165414
89.18,0.9978755414815168
89.19,0.9978772647464939
89.2,0.9978789880114662
89.21000000000001,0.9978807112764424
89.22,0.9978824345414207
89.23,0.9978841578063906
89.24,0.9978858810713735
89.25,0.9978876043363464
89.26,0.997889327601317
89.27,0.9978910508662936
89.28,0.9978927741312731
89.29,0.9978944973962498
89.3,0.9978962206612234
89.31,0.9978979439262019
89.32000000000001,0.9978996671911791
89.33,0.9979013904561551
89.34,0.9979031137211305
89.35000000000001,0.9979048369861071
89.36,0.99790656025108
89.37,0.9979082835160539
89.38,0.9979100067810366
89.39,0.9979117300460153
89.4,0.9979134533109866
89.41,0.9979151765759592
89.42,0.9979168998409413
89.43,0.9979186231059167
89.44,0.9979203463708932
89.45,0.9979220696358685
89.46000000000001,0.9979237929008459
89.47,0.9979255161658152
89.48,0.9979272394307962
89.49,0.9979289626957679
89.5,0.9979306859607459
89.51,0.9979324092257192
89.52,0.9979341324906951
89.53,0.997935855755671
89.54,0.997937579020651
89.55,0.9979393022856212
89.56,0.9979410255505996
89.57000000000001,0.9979427488155722
89.58,0.9979444720805568
89.59,0.9979461953455278
89.60000000000001,0.9979479186105079
89.61,0.9979496418754749
89.62,0.9979513651404632
89.63,0.9979530884054387
89.64,0.9979548116704124
89.65,0.9979565349353823
89.66,0.9979582582003615
89.67,0.9979599814653447
89.68,0.9979617047303081
89.69,0.9979634279952936
89.7,0.9979651512602635
89.71000000000001,0.9979668745252406
89.72,0.9979685977902191
89.73,0.997970321055192
89.74,0.9979720443201693
89.75,0.9979737675851409
89.76,0.9979754908501255
89.77,0.9979772141151007
89.78,0.9979789373800781
89.79,0.9979806606450433
89.8,0.9979823839100258
89.81,0.9979841071750056
89.82000000000001,0.9979858304399744
89.83,0.9979875537049538
89.84,0.9979892769699319
89.85000000000001,0.9979910002349069
89.86,0.99799272349988
89.87,0.9979944467648552
89.88,0.9979961700298309
89.89,0.9979978932948113
89.9,0.997999616559782
89.91,0.998001339824762
89.92,0.9980030630897365
89.93,0.9980047863547161
89.94,0.9980065096196848
89.95,0.9980082328846642
89.96000000000001,0.9980099561496389
89.97,0.9980116794146141
89.98,0.9980134026795936
89.99,0.9980151259445657
90,0.9980168492095468
90.01,0.9980185724745175
90.02,0.9980202957394991
90.03,0.9980220190044734
90.04,0.9980237422694503
90.05,0.998025465534426
90.06,0.9980271887993987
