% Model,COMSOL_Three_Pipes_Phase_2.mph
% Version,COMSOL 6.3.0.420
% Date,"Feb 23 2026, 19:48"
% Table,Table 34 - c_CNN_Sensor_Phase_3
% Time (s),c_CNN_Sensor_Phase_2 (mol/m^3)
82.42,0.9971505115621027
82.43,0.9971505115621027
82.44,0.9971505115621027
82.45,0.9971505115621027
82.46000000000001,0.9971505115621027
82.47,0.9971505115621027
82.48,0.9971505115621027
82.49,0.9971505115621027
82.5,0.9971505115621027
82.51,0.9971505115621027
82.52,0.9971505115621027
82.53,0.9971505115621027
82.54,0.9971505115621027
82.55,0.9971505115621027
82.56,0.9971505115621027
82.57000000000001,0.9971505115621027
82.58,0.9971505115621027
82.59,0.9971505115621027
82.60000000000001,0.9971505115621027
82.61,0.9971505115621027
82.62,0.9971505115621027
82.63,0.9971505115621027
82.64,0.9971505115621027
82.65,0.9971505115621027
82.66,0.9971505115621027
82.67,0.9971505115621027
82.68,0.9971505115621027
82.69,0.9971505115621027
82.7,0.9971505115621027
82.71000000000001,0.9971505115621027
82.72,0.9971505115621027
82.73,0.9971505115621027
82.74,0.9971505115621027
82.75,0.9971505115621027
82.76,0.9971505115621027
82.77,0.9971505115621027
82.78,0.9971505115621027
82.79,0.9971505115621027
82.8,0.9971505115621027
82.81,0.9971505115621027
82.82000000000001,0.9971505115621027
82.83,0.9971505115621027
82.84,0.9971505115621027
82.85000000000001,0.9971505115621027
82.86,0.9971505115621027
82.87,0.9971505115621027
82.88,0.9971505115621027
82.89,0.9971505115621027
82.9,0.9971505115621027
82.91,0.9971505115621027
82.92,0.9971505115621027
82.93,0.9971505115621027
82.94,0.9971505115621027
82.95,0.9971505115621027
82.96000000000001,0.9971505115621027
82.97,0.9971505115621027
82.98,0.9971505115621027
82.99,0.9971505115621027
83,0.9971505115621027
83.01,0.9971505115621027
83.02,0.9971505115621027
83.03,0.9971505115621027
83.04,0.9971505115621027
83.05,0.9971505115621027
83.06,0.9971505115621027
83.07000000000001,0.9971505115621027
83.08,0.9971505115621027
83.09,0.9971505115621027
83.10000000000001,0.9971505115621027
83.11,0.9971505115621027
83.12,0.9971505115621027
83.13,0.9971505115621027
83.14,0.9971505115621027
83.15,0.9971505115621027
83.16,0.9971505115621027
83.17,0.9971505115621027
83.18,0.9971505115621027
83.19,0.9971505115621027
83.2,0.9971505115621027
83.21000000000001,0.9971505115621027
83.22,0.9971505115621027
83.23,0.9971505115621027
83.24,0.9971505115621027
83.25,0.9971505115621027
83.26,0.9971505115621027
83.27,0.9971505115621027
83.28,0.9971505115621027
83.29,0.9971505115621027
83.3,0.9971505115621027
83.31,0.9971505115621027
83.32000000000001,0.9971505115621027
83.33,0.9971505115621027
83.34,0.9971505115621027
83.35000000000001,0.9971505115621027
83.36,0.9971505115621027
83.37,0.9971505115621027
83.38,0.9971505115621027
83.39,0.9971505115621027
83.4,0.9971505115621027
83.41,0.9971505115621027
83.42,0.9971505115621027
83.43,0.9971505115621027
83.44,0.9971505115621027
83.45,0.9971505115621027
83.46000000000001,0.9971505115621027
83.47,0.9971505115621027
83.48,0.9971505115621027
83.49,0.9971505115621027
83.5,0.9971505115621027
83.51,0.9971505115621027
83.52,0.9971505115621027
83.53,0.9971505115621027
83.54,0.9971505115621027
83.55,0.9971505115621027
83.56,0.9971505115621027
83.57000000000001,0.9971505115621027
83.58,0.9971505115621027
83.59,0.9971505115621027
83.60000000000001,0.9971505115621027
83.61,0.9971505115621027
83.62,0.9971505115621027
83.63,0.9971505115621027
83.64,0.9971505115621027
83.65,0.9971505115621027
83.66,0.9971505115621027
83.67,0.9971505115621027
83.68,0.9971505115621027
83.69,0.9971505115621027
83.7,0.9971505115621027
