% Model,2D_turn.mph
% Version,COMSOL 6.3.0.290
% Date,"Jun 1 2025, 22:49"
% Table,Table 1 - Outlet Concentration
% Time (s),"Molar concentration, c (mol/m^3)"
0.00668,-4.061069281958309E-34
0.006690000000000001,-3.8360300917737457E-34
0.0067,-3.5839362045430534E-34
0.006710000000000001,-3.304787620266184E-34
0.00672,-2.9985843389431893E-34
0.006730000000000001,-2.665326360574013E-34
0.00674,-2.2699909877283554E-34
0.006750000000000001,-1.838665039758061E-34
0.00676,-1.375024140584019E-34
0.006770000000000001,-8.79068290206148E-35
0.0067800000000000004,-3.507974886245363E-35
0.006790000000000001,2.097882641609104E-35
0.0068000000000000005,8.026889681500926E-35
0.006810000000000001,1.4279046233431135E-34
0.0068200000000000005,2.0854352297398664E-34
0.00683,2.775280787340401E-34
0.006840000000000001,3.497441296144784E-34
0.00685,4.25191675615289E-34
0.006860000000000001,5.03870716736485E-34
0.00687,5.857812529780524E-34
0.006880000000000001,6.406770522438967E-34
0.00689,6.94187154806208E-34
0.006900000000000001,7.46798473793831E-34
0.00691,7.985110092067558E-34
0.006920000000000001,8.493247610449912E-34
0.00693,8.992397293085296E-34
0.006940000000000001,9.482559139973788E-34
0.0069500000000000004,9.9637331511153E-34
0.006960000000000001,1.0435919326509924E-33
0.0069700000000000005,1.0899117666157573E-33
0.006980000000000001,1.1353328170058326E-33
0.0069900000000000006,1.1798550838212106E-33
0.007,1.2234785670618954E-33
0.007010000000000001,1.2637422876626266E-33
0.00702,1.2661711763072579E-33
0.007030000000000001,1.2624658898990481E-33
0.00704,1.2526264284379975E-33
0.007050000000000001,1.2366527919241051E-33
0.00706,1.2145449803573727E-33
0.007070000000000001,1.186302993737797E-33
0.00708,1.1519268320653835E-33
0.007090000000000001,1.1114164953401253E-33
0.0071,1.0647719835620301E-33
0.007110000000000001,1.0119932967310893E-33
0.0071200000000000005,9.530804348473119E-34
0.007130000000000001,8.880333979106882E-34
0.0071400000000000005,8.168521859212298E-34
0.007150000000000001,7.3754057037200434E-34
0.0071600000000000006,6.398295984309081E-34
0.00717,5.341102515896825E-34
0.007180000000000001,4.203825298483178E-34
0.00719,2.9864643320683385E-34
0.007200000000000001,1.6890196166520887E-34
0.00721,3.1149115223465713E-35
0.007220000000000001,-1.1461210611841945E-34
0.00723,-2.6838170236042128E-34
0.007240000000000001,-4.3015967350256655E-34
0.00725,-5.999460195448271E-34
0.007260000000000001,-7.777407404872327E-34
0.00727,-9.635438363297523E-34
0.007280000000000001,-1.1573553070724185E-33
0.0072900000000000005,-1.3320408183058984E-33
0.007300000000000001,-1.416657030799804E-33
0.0073100000000000005,-1.4930066434058741E-33
0.007320000000000001,-1.5610896561241227E-33
0.007330000000000001,-1.6209060689545368E-33
0.00734,-1.6724558818971234E-33
0.007350000000000001,-1.7157390949518857E-33
0.00736,-1.7507557081188157E-33
0.007370000000000001,-1.7775057213979205E-33
0.00738,-1.7959891347891952E-33
0.007390000000000001,-1.8062059482926417E-33
0.0074,-1.80815616190826E-33
0.007410000000000001,-1.801839775636049E-33
0.00742,-1.787256789476011E-33
0.007430000000000001,-1.770160229191824E-33
0.00744,-1.758699722556942E-33
0.007450000000000001,-1.74149979109353E-33
0.0074600000000000005,-1.7185604348015922E-33
0.007470000000000001,-1.6898816536811236E-33
0.0074800000000000005,-1.65546344773213E-33
0.007490000000000001,-1.615305816954604E-33
0.007500000000000001,-1.569408761348553E-33
0.00751,-1.5177722809139758E-33
0.007520000000000001,-1.4603963756508655E-33
0.00753,-1.3972810455592308E-33
0.007540000000000001,-1.328426290639062E-33
0.00755,-1.2538321108903714E-33
0.007560000000000001,-1.1734985063131467E-33
0.00757,-9.656778145535686E-34
0.007580000000000001,-5.429822158039604E-34
0.00759,-7.246040860579588E-35
0.007600000000000001,4.458876070410092E-34
0.0076100000000000004,1.0120618311363602E-33
0.007620000000000001,1.6260622636803607E-33
0.0076300000000000005,2.287888904672901E-33
0.007640000000000001,2.997541754114096E-33
0.0076500000000000005,3.7550208120038244E-33
0.007660000000000001,4.5603260783422145E-33
0.007670000000000001,5.413457553129133E-33
0.007680000000000001,6.31441523636472E-33
0.007690000000000001,7.263199128048822E-33
0.0077,8.259809228181515E-33
0.007710000000000001,9.436173974727042E-33
0.00772,1.0826578327118251E-32
0.007730000000000001,1.2302329304470009E-32
0.00774,1.3863426906782066E-32
0.007750000000000001,1.5509871134054692E-32
0.00776,1.7241661986287598E-32
0.007770000000000001,1.90587994634811E-32
0.0077800000000000005,2.0961283565634853E-32
0.007790000000000001,2.2949114292749204E-32
0.0078000000000000005,2.5022291644823814E-32
0.007810000000000001,2.718081562185905E-32
0.00782,2.94246862238545E-32
0.00783,3.175390345081039E-32
0.007840000000000001,3.4168467302727113E-32
0.007850000000000001,3.624839710269159E-32
0.00786,3.802033133201685E-32
0.00787,3.9776330688065226E-32
0.00788,4.1516395170836664E-32
0.007890000000000001,4.32405247803315E-32
0.0079,4.494871951654915E-32
0.00791,4.6640979379489866E-32
0.00792,4.831730436915368E-32
0.007930000000000001,4.997769448554088E-32
0.007940000000000001,5.162214972865091E-32
0.00795,5.3250670098484E-32
0.00796,5.486325559504018E-32
0.007970000000000001,5.645990621831976E-32
0.007980000000000001,5.804062196832214E-32
0.00799,6.46405183884771E-32
0.008,7.472937901204957E-32
0.008010000000000001,8.585474124182405E-32
0.008020000000000001,9.80166050777966E-32
0.00803,1.1121497051996895E-31
0.00804,1.2544983756834125E-31
0.00805,1.4072120622291356E-31
0.008060000000000001,1.5702907648368877E-31
0.00807,1.7437344835066091E-31
0.00808,1.9275432182383321E-31
0.00809,2.1217169690320538E-31
0.008100000000000001,2.32625573588781E-31
0.008110000000000001,2.5411595188055318E-31
0.00812,2.766428317785253E-31
0.00813,1.4801813943205211E-31
0.008140000000000001,-5.721551246057385E-32
0.008150000000000001,-2.8944553411541705E-31
0.00816,-5.486719255325134E-31
0.00817,-8.348946867118585E-31
0.008180000000000002,-1.1481138176535136E-30
0.008190000000000001,-1.4883293183573684E-30
0.0082,-1.855541188823471E-30
0.00821,-2.249749429051825E-30
0.00822,-2.670954039042433E-30
0.008230000000000001,-3.1191550187953716E-30
0.00824,-3.594352368310486E-30
0.00825,-4.096546087587852E-30
0.00826,-4.625736176627468E-30
0.008270000000000001,-5.181922635429434E-30
0.008280000000000001,-5.7651054639935574E-30
0.00829,-6.375284662319932E-30
0.0083,-7.012460230408558E-30
0.008310000000000001,-7.676632168259555E-30
0.008320000000000001,-8.367800475872684E-30
0.00833,-9.085965153248069E-30
0.00834,-9.831126200385705E-30
0.008350000000000002,-1.0603283617285727E-29
0.008360000000000001,-1.1402437403947871E-29
0.00837,-1.2228587560372265E-29
0.00838,-1.3081734086558913E-29
0.00839,-1.39618769825078E-29
0.008400000000000001,-1.486901624821911E-29
0.00841,-1.7076612846592276E-29
0.00842,-1.9531410868728823E-29
0.00843,-2.2110671157532248E-29
0.008440000000000001,-2.4814393713003005E-29
0.008450000000000001,-2.7642578535140195E-29
0.00846,-3.059522562394425E-29
0.00847,-3.3672334979415193E-29
0.008480000000000001,-3.6873906601553545E-29
0.008490000000000001,-4.019994049035825E-29
0.0085,-4.365043664582983E-29
0.00851,-4.7225395067968274E-29
0.008520000000000002,-5.092481575677424E-29
0.008530000000000001,-5.474869871224646E-29
0.00854,-5.869704393438555E-29
0.00855,-6.276985142319152E-29
0.00856,-6.696712117866438E-29
0.008570000000000001,-7.128885320080477E-29
0.00858,-7.573504748961143E-29
0.00859,-8.030570404508493E-29
0.0086,-8.500082286722522E-29
0.008610000000000001,-8.982040395603333E-29
0.008620000000000001,-9.476444731150747E-29
0.00863,-9.983295293364843E-29
0.00864,-1.0502592082245631E-28
0.008650000000000001,-1.1034335097793198E-28
0.008660000000000001,-1.1990582373054347E-28
0.00867,-1.3060309717560899E-28
0.00868,-1.4179436284866417E-28
0.008690000000000002,-1.5347962074971127E-28
0.008700000000000001,-1.6565887087874646E-28
0.00871,-1.7833211323577134E-28
0.00872,-1.9149934782078615E-28
0.00873,-2.051605746337911E-28
0.008740000000000001,-2.193157936747883E-28
0.00875,-2.3396500494377294E-28
0.00876,-2.4910820844074757E-28
0.00877,-2.64745404165712E-28
0.008780000000000001,-2.808765921186692E-28
0.008790000000000001,-2.975017722996137E-28
0.0088,-3.1462094470854816E-28
0.00881,-3.322341093454722E-28
0.008820000000000001,-3.503412662103895E-28
0.008830000000000001,-3.689424153032936E-28
0.00884,-3.8803755662418776E-28
0.00885,-4.076266901730716E-28
0.008860000000000002,-4.27709815949949E-28
0.008870000000000001,-4.48286933954813E-28
0.00888,-4.693580441876666E-28
0.00889,-4.909231466485102E-28
0.0089,-5.1298224133734375E-28
0.008910000000000001,-5.420605047967059E-28
0.00892,-5.737032800207547E-28
0.00893,-6.064612789642965E-28
0.00894,-6.403345016273326E-28
0.008950000000000001,-6.7532294800986865E-28
0.008960000000000001,-7.114266181118929E-28
0.00897,-7.486455119334101E-28
0.00898,-7.8697962947442185E-28
0.008990000000000001,-8.264289707349336E-28
0.009000000000000001,-8.669935357149337E-28
0.00901,-9.086733244144256E-28
0.00902,-9.514683368334126E-28
0.009030000000000002,-9.953785729719011E-28
0.009040000000000001,-1.0404040328298752E-27
0.00905,-1.0865447164073444E-27
0.00906,-1.1338006237043058E-27
0.00907,-1.1821717547207617E-27
0.009080000000000001,-1.2316581094567201E-27
0.00909,-1.2822596879121632E-27
0.0091,-1.3339764900871014E-27
0.00911,-1.3868085159815323E-27
0.009120000000000001,-1.4407557655954669E-27
0.009130000000000001,-1.4958182389288866E-27
0.00914,-1.5519959359817995E-27
0.00915,-1.6092888567542053E-27
0.009160000000000001,-1.660820941112015E-27
0.009170000000000001,-1.7107276542518685E-27
0.00918,-1.7610521305306713E-27
0.00919,-1.811794369948424E-27
0.009200000000000002,-1.8629543725051383E-27
0.009210000000000001,-1.9145321382007935E-27
0.00922,-1.966527667035399E-27
0.00923,-2.018940959008956E-27
0.00924,-2.071772014121464E-27
0.009250000000000001,-2.1250208323729315E-27
0.009260000000000001,-2.1786874137633406E-27
0.00927,-2.2327717582927E-27
0.00928,-2.2872738659610114E-27
0.009290000000000001,-2.3421937367682815E-27
0.009300000000000001,-2.397531370714493E-27
0.00931,-2.453286767799656E-27
0.00932,-2.5094599280237684E-27
0.009330000000000001,-2.5660508513868424E-27
0.009340000000000001,-2.6230595378888583E-27
0.00935,-2.6804859875298235E-27
0.00936,-2.7383302003097403E-27
0.009370000000000002,-2.796592176228616E-27
0.009380000000000001,-2.855271915286435E-27
0.00939,-2.914369417483202E-27
0.0094,-2.9738846828189213E-27
0.00941,-2.940349549135416E-27
0.009420000000000001,-2.861355759924417E-27
0.009430000000000001,-2.7726379514320898E-27
0.00944,-2.6741961236584278E-27
0.00945,-2.5660302766034305E-27
0.009460000000000001,-2.4481404102670715E-27
0.009470000000000001,-2.3205265246493984E-27
0.00948,-2.183188619750385E-27
0.00949,-2.0361266955700346E-27
0.009500000000000001,-1.8793407521083216E-27
0.009510000000000001,-1.7128307893652954E-27
0.00952,-1.5365968073409346E-27
0.00953,-1.350638806035235E-27
0.009540000000000002,-1.1549567854481637E-27
0.009550000000000001,-9.49550745579789E-28
0.00956,-7.344206864300765E-28
0.00957,-5.095666079990263E-28
0.00958,-2.7498851028663996E-28
0.009590000000000001,-3.068639329287327E-29
0.009600000000000001,2.233397429821882E-28
0.00961,4.87089898538588E-28
0.00962,7.605640733763241E-28
0.009630000000000001,1.0437622674954478E-27
0.009640000000000001,1.3366844808958605E-27
0.00965,1.63933071357761E-27
0.00966,2.3458676498736835E-27
0.009670000000000002,3.297236675774707E-27
0.009680000000000001,4.304291675773039E-27
0.00969,5.3670326498688104E-27
0.0097,6.48545959806203E-27
0.009710000000000002,7.659572520352924E-27
0.009720000000000001,8.889371416741067E-27
0.00973,1.017485628722668E-26
0.00974,1.1516027131809741E-26
0.00975,1.2912883950490262E-26
0.009760000000000001,1.4365426743268477E-26
0.009770000000000001,1.5873655510143912E-26
0.00978,1.7437570251116794E-26
0.00979,1.9057170966187133E-26
0.009800000000000001,2.0732457655355245E-26
0.009810000000000001,2.2463430318620512E-26
0.00982,2.4250088955983248E-26
0.00983,2.609243356744341E-26
0.009840000000000002,2.7990464153001385E-26
0.009850000000000001,2.994418071265646E-26
0.00986,3.1953583246409016E-26
0.00987,3.4018671754259035E-26
0.009880000000000002,3.613944623620685E-26
0.009890000000000001,3.831590669225179E-26
0.0099,4.054805312239419E-26
0.00991,4.406410318480515E-26
0.00992,4.851849878439285E-26
0.009930000000000001,5.318330538613761E-26
0.009940000000000001,5.805852299003784E-26
0.00995,6.314415159609426E-26
0.00996,6.844019120430701E-26
0.009970000000000001,7.394664181467689E-26
0.009980000000000001,7.96635034272021E-26
0.00999,8.559077604188363E-26
0.01,9.172845965872144E-26
0.010010000000000002,9.807655427771652E-26
0.010020000000000001,1.046350598988668E-25
0.01003,1.114039765221734E-25
0.01004,1.1838330414763614E-25
0.010050000000000002,1.2557304277525645E-25
0.010060000000000001,1.3297319240503178E-25
0.01007,1.4058375303696324E-25
0.01008,1.4840472467105127E-25
0.01009,1.5643610730729532E-25
0.010100000000000001,1.6467790094569711E-25
0.010110000000000001,1.731301055862537E-25
0.01012,1.8179272122896656E-25
0.01013,1.9066574787383568E-25
0.010140000000000001,1.9974918552086257E-25
0.010150000000000001,2.090430341700443E-25
0.01016,2.21578336892663E-25
0.01017,2.3693555532346053E-25
0.010180000000000002,2.529182513034873E-25
0.010190000000000001,2.6952642483273743E-25
0.0102,2.867600759112136E-25
0.01021,3.046192045389161E-25
0.010220000000000002,3.231038107158477E-25
0.010230000000000001,3.422138944420025E-25
0.01024,3.6194945571738335E-25
0.01025,3.8231049454199034E-25
0.01026,4.0329701091582357E-25
0.010270000000000001,4.2490900483888665E-25
0.010280000000000001,4.471464763111723E-25
0.01029,4.700094253326839E-25
0.0103,4.934978519034218E-25
0.010310000000000001,5.1761175602339E-25
0.010320000000000001,5.423511376925803E-25
0.01033,5.6771599691099645E-25
0.01034,5.93706333678639E-25
0.010350000000000002,6.2032214799551235E-25
0.010360000000000001,6.475634398616071E-25
0.01037,6.75430209276928E-25
0.01038,7.039224562414753E-25
0.010390000000000002,7.330401807552535E-25
0.010400000000000001,7.627833828182532E-25
0.01041,7.998111571199054E-25
0.01042,8.443303123080719E-25
0.01043,8.90473403739665E-25
0.010440000000000001,9.382404314146934E-25
0.010450000000000001,9.876313953331406E-25
0.01046,1.0386462954950136E-24
0.01047,1.0912851319003129E-24
0.010480000000000001,1.1455479045490485E-24
0.010490000000000001,1.2014346134412012E-24
0.0105,1.25894525857678E-24
0.01051,1.3180798399557855E-24
0.010520000000000002,1.3788383575782284E-24
0.010530000000000001,1.4412208114440872E-24
0.01054,1.5052272015533728E-24
0.01055,1.5708575279060852E-24
0.010560000000000002,1.6381117905022344E-24
0.010570000000000001,1.7069899893417993E-24
0.01058,1.7774921244247906E-24
0.01059,1.849618195751209E-24
0.0106,1.923368203321053E-24
0.010610000000000001,1.9987421471343364E-24
0.010620000000000001,2.075740027191035E-24
0.01063,2.1543618434911584E-24
0.01064,2.2346075960347084E-24
0.010650000000000001,2.3164772848217007E-24
0.010660000000000001,2.4156457386453723E-24
0.01067,2.5357998571298123E-24
0.01068,2.660173706175372E-24
0.010690000000000002,2.7887672857820722E-24
0.010700000000000001,2.9215805959498715E-24
0.01071,3.0586136366787904E-24
0.01072,3.1998664079688284E-24
0.010730000000000002,3.345338909820012E-24
0.010740000000000001,3.49503114223229E-24
0.010750000000000001,3.6489431052056866E-24
0.01076,3.807074798740203E-24
0.01077,3.969426222835842E-24
0.010780000000000001,4.135997377492627E-24
0.010790000000000001,4.306788262710503E-24
0.0108,4.481798878489499E-24
0.01081,4.6610292248296145E-24
0.010820000000000001,4.844479301730881E-24
0.010830000000000001,5.032149109193237E-24
0.01084,5.22403864721671E-24
0.01085,5.420147915801307E-24
0.010860000000000002,5.620476914947053E-24
0.010870000000000001,5.82502564465389E-24
0.01088,6.0337941049218414E-24
0.01089,6.246782295750913E-24
0.010900000000000002,6.463990217141147E-24
0.010910000000000001,6.719218302817073E-24
0.010920000000000001,7.028890793192785E-24
0.01093,7.349030704328926E-24
0.01094,7.679638036225499E-24
0.010950000000000001,8.020712788882559E-24
0.010960000000000001,8.372254962299997E-24
0.01097,8.734264556477866E-24
0.01098,9.106741571416163E-24
0.010990000000000002,9.489686007114958E-24
0.011000000000000001,9.883097863574112E-24
0.01101,1.0286977140793711E-23
0.01102,1.0701323838773734E-23
0.011030000000000002,1.1126137957514258E-23
0.011040000000000001,1.1561419497015147E-23
0.01105,1.2007168457276461E-23
0.01106,1.2463384838298205E-23
0.011070000000000002,1.2930068640080468E-23
0.011080000000000001,1.340721986262308E-23
0.011090000000000001,1.3894838505926116E-23
0.0111,1.4392924569989587E-23
0.01111,1.49014780548135E-23
0.011120000000000001,1.542049896039792E-23
0.011130000000000001,1.594998728674268E-23
0.01114,1.648994303384788E-23
0.01115,1.704036620171351E-23
0.011160000000000002,1.7711313922946838E-23
0.011170000000000001,1.8590958926600463E-23
0.01118,1.9504076910574215E-23
0.01119,2.0450667874868107E-23
0.011200000000000002,2.1430731819482326E-23
0.011210000000000001,2.2444268744416505E-23
0.01122,2.3491278649670838E-23
0.01123,2.457176153524529E-23
0.011240000000000002,2.5685717401140084E-23
0.011250000000000001,2.683314624735485E-23
0.011260000000000001,2.8014048073889734E-23
0.01127,2.922842288074477E-23
0.01128,3.047627066791995E-23
0.011290000000000001,3.175759143541549E-23
0.011300000000000001,3.3072385183230936E-23
0.01131,3.442065191136656E-23
0.01132,3.580239161982229E-23
0.011330000000000002,3.721760430859844E-23
0.011340000000000001,3.866628997769445E-23
0.01135,4.0148448627110643E-23
0.01136,4.166408025684694E-23
0.011370000000000002,4.321318486690366E-23
0.011380000000000001,4.4795762457280256E-23
0.01139,4.6411813027976996E-23
0.0114,4.8061336578993883E-23
0.011410000000000002,5.010406310926503E-23
0.011420000000000001,5.297509425689868E-23
0.011430000000000001,5.596606880830564E-23
0.01144,5.907698676348582E-23
0.01145,6.230784812243929E-23
0.011460000000000001,6.565865288516655E-23
0.011470000000000001,6.912940105166652E-23
0.01148,7.272009262193973E-23
0.01149,7.643072759598617E-23
0.011500000000000002,8.026130597380658E-23
0.011510000000000001,8.421182775539958E-23
0.01152,8.828229294076583E-23
0.01153,9.247270152990529E-23
0.011540000000000002,9.678305352281876E-23
0.011550000000000001,1.0121334891950472E-22
0.01156,1.0576358771996406E-22
0.01157,1.1043376992419656E-22
0.011580000000000002,1.1522389553220307E-22
0.011590000000000001,1.2013396454398212E-22
0.011600000000000001,1.2516397695953439E-22
0.01161,1.303139327788599E-22
0.01162,1.3558383200195869E-22
0.011630000000000001,1.4097367462883161E-22
0.011640000000000001,1.4648346065947693E-22
0.01165,1.521131900938955E-22
0.01166,1.59112504640447E-22
0.011670000000000002,1.696801017126004E-22
0.011680000000000001,1.8072077680042725E-22
0.01169,1.9223452990392922E-22
0.0117,2.0422136102310634E-22
0.011710000000000002,2.1668127015796074E-22
0.011720000000000001,2.296142573084882E-22
0.01173,2.4302032247469084E-22
0.01174,2.568994656565685E-22
0.011750000000000002,2.7125168685412406E-22
0.011760000000000001,2.8607698606735225E-22
0.011770000000000001,3.0137536329625543E-22
0.01178,3.171468185408338E-22
0.01179,3.3339135180108767E-22
0.011800000000000001,3.5010896307701936E-22
0.011810000000000001,3.672996523686231E-22
0.01182,3.8496341967590235E-22
0.01183,4.0310026499885674E-22
0.011840000000000002,4.217101883374893E-22
0.011850000000000001,4.407931896917939E-22
0.01186,4.603492690617738E-22
0.01187,4.803784264474289E-22
0.011880000000000002,5.008806618487625E-22
0.011890000000000001,5.218559752657678E-22
0.0119,5.433043666984482E-22
0.01191,5.694471532063203E-22
0.011920000000000002,6.110066742944111E-22
0.011930000000000001,6.544851179852932E-22
0.011940000000000001,6.998824842789739E-22
0.01195,7.4719877317545405E-22
0.01196,7.964339846747315E-22
0.011970000000000001,8.475881187768169E-22
0.011980000000000001,9.006611754816927E-22
